rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
902,magasin,shop; store; boutique,freedict,69.111,4.58,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""boutique|shop|store"", ""kaikki"": ""shop|store"", ""omw"": ""boutique|shop|store""}",verified_strong
903,tel,such; such a; that kind of,freedict,69.086,5.16,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""kind|such"", ""kaikki"": ""such"", ""omw"": ""such""}",verified_strong
904,quartier,quarter; district; neighbourhood,freedict,69.066,4.93,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""district|neighbourhood|quarter"", ""kaikki"": ""neighbourhood|quarter"", ""omw"": ""district|neighbourhood|quarter""}",verified_strong
905,surprendre,surprise,freedict,69.04599999999999,3.96,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""surprise"", ""kaikki"": ""surprise"", ""omw"": ""surprise""}",verified_strong
906,toilette,toilet,freedict,69.013,3.91,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""toilet"", ""kaikki"": ""toilet"", ""omw"": ""toilet""}",verified_strong
907,silence,silence,freedict,68.965,4.72,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""silence"", ""kaikki"": ""silence"", ""omw"": ""silence""}",verified_strong
908,radio,radio; wireless,freedict,68.855,4.92,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""radio|wireles"", ""kaikki"": ""radio"", ""omw"": ""radio|wireles""}",verified_strong
909,recommencer,to restart; start again; begin again; do again,explicit_high_risk_review,68.661,4.03,False,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""again|restart|start"", ""omw"": ""again|begin|restart|start""}",verified_explicit_review
910,exemple,example,freedict,68.60400000000001,5.40,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""example"", ""kaikki"": ""example"", ""omw"": ""example""}",verified_strong
911,tort,fault; wrongdoing,freedict,68.453,4.54,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""fault|wrongdo"", ""kaikki"": ""fault""}",verified
912,intéressant,quaint; curious; interesting,freedict,68.358,4.76,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""curiou|interest|quaint"", ""kaikki"": ""interest"", ""omw"": ""interest""}",verified_strong
913,vin,wine,freedict,68.28500000000001,4.79,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""wine"", ""kaikki"": ""wine"", ""omw"": ""wine""}",verified_strong
914,trace,trace; track,freedict,68.27199999999999,4.37,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""trace|track"", ""kaikki"": ""trace|track"", ""omw"": ""trace|track""}",verified_strong
915,regretter,mourn; regret; repent; begrudge,freedict,68.18199999999997,3.99,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""begrudge|mourn|regret|repent"", ""kaikki"": ""regret"", ""omw"": ""regret|repent""}",verified_strong
916,coincer,to get stuck; to turn a corner; to cause a problem,kaikki,68.14000000000001,3.18,False,True,False,False,False,False,False,,"{""kaikki"": ""cause|corner|get|problem|stuck|turn""}",review
917,demande,demand; request (act of requesting); second-person singular imperative,kaikki,68.047,5.51,False,True,False,False,True,False,False,omw,"{""kaikki"": ""act|demand|imperative|request|second-person"", ""omw"": ""act|demand|request""}",verified
918,nul,none; no-one; nobody; neither,freedict,68.003,4.77,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""neither|no-one|nobody|none"", ""kaikki"": ""none""}",verified
919,laisse,"laisse; foreshore; leash, lead",kaikki,67.95299999999999,5.17,False,True,False,False,True,False,False,omw,"{""kaikki"": ""foreshore|laisse|lead|leash"", ""omw"": ""lead|leash""}",verified
920,lequel,which one; which (masculine singular),explicit_high_risk_review,67.925,5.08,False,True,False,False,False,True,False,kaikki,"{""kaikki"": ""which one""}",verified_explicit_review
921,code,code,kaikki,67.842,5.00,False,True,False,False,True,False,False,omw,"{""kaikki"": ""code"", ""omw"": ""code""}",verified
922,félicitation,congratulation,kaikki,67.823,3.21,False,True,False,False,True,False,False,omw,"{""kaikki"": ""congratul"", ""omw"": ""congratul""}",verified
923,convaincre,convince; persuade,freedict,67.68300000000002,4.50,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""convince|persuade"", ""kaikki"": ""convince|persuade"", ""omw"": ""convince|persuade""}",verified_strong
924,ennui,boredom,freedict,67.661,3.92,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""boredom"", ""kaikki"": ""boredom"", ""omw"": ""boredom""}",verified_strong
925,résultat,effect; result; conclusion,freedict,67.538,5.00,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""conclusion|effect|result"", ""kaikki"": ""result"", ""omw"": ""effect|result""}",verified_strong
926,monstre,monster,freedict,67.447,4.18,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""monster"", ""kaikki"": ""monster"", ""omw"": ""monster""}",verified_strong
927,la,it; her; the,freedict,67.282,7.43,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""her|it"", ""kaikki"": ""her|it""}",verified
928,enceinte,"interior; pregnant; speaker, amplifier",kaikki,67.088,4.55,False,True,False,False,True,False,False,omw,"{""kaikki"": ""amplifier|interior|pregnant|speaker"", ""omw"": ""pregnant|speaker""}",verified
929,réparer,fix; repair,freedict,66.889,4.17,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""fix|repair"", ""kaikki"": ""fix|repair"", ""omw"": ""fix|repair""}",verified_strong
930,vide,void; empty; needy; vacant,freedict,66.845,4.74,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""empty|needy|vacant|void"", ""kaikki"": ""empty"", ""omw"": ""empty|needy|vacant|void""}",verified_strong
931,centre,pit; core; mean; centre,freedict,66.779,5.39,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""centre|core|mean|pit"", ""kaikki"": ""centre"", ""omw"": ""centre|core""}",verified_strong
932,rôle,part; role,freedict,66.712,5.14,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""part|role"", ""kaikki"": ""role"", ""omw"": ""part|role""}",verified_strong
933,nulle,no; none (feminine); lousy/terrible (informal adjective),explicit_high_risk_review,66.592,4.51,False,False,False,False,False,False,False,,{},verified_explicit_review
934,zone,zone,freedict,66.563,5.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""zone"", ""kaikki"": ""zone"", ""omw"": ""zone""}",verified_strong
935,débarrasser,rid,freedict,66.48399999999998,4.13,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""rid"", ""kaikki"": ""rid""}",verified
936,séparer,divide; separate; disintegrate,freedict,66.389,4.19,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""disintegrate|divide|separate"", ""kaikki"": ""separate"", ""omw"": ""divide|separate""}",verified_strong
937,espoir,hope,freedict,66.357,4.73,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hope"", ""kaikki"": ""hope"", ""omw"": ""hope""}",verified_strong
938,adresse,skill; address; expertness; skillfulness,freedict,66.174,4.94,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""addres|expertnes|skill|skillfulnes"", ""kaikki"": ""skill"", ""omw"": ""addres|expertnes|skill|skillfulnes""}",verified_strong
939,morceau,bit; lump; piece,freedict,66.104,4.41,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bit|lump|piece"", ""kaikki"": ""bit|piece"", ""omw"": ""bit|lump|piece""}",verified_strong
940,douleur,ache; pain,freedict,65.97800000000001,4.61,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""ache|pain"", ""kaikki"": ""pain"", ""omw"": ""ache|pain""}",verified_strong
941,causer,cause; activate; give rise to; cause to take place,freedict,65.96000000000001,4.03,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""activate|cause|give|place|rise|take"", ""kaikki"": ""cause"", ""omw"": ""cause|give|rise""}",verified_strong
942,honnête,loyal; honest; faithful; above-board,freedict,65.908,4.39,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""above-board|faithful|honest|loyal"", ""kaikki"": ""honest"", ""omw"": ""honest""}",verified_strong
943,ordinateur,computer,freedict,65.718,4.49,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""computer"", ""kaikki"": ""computer"", ""omw"": ""computer""}",verified_strong
944,copine,"female equivalent of copain: female friend, girl friend, chum, pal; ellipsis of petite copine: girlfriend (girl/woman to whom one has a romantic attachment)",kaikki,65.706,4.50,False,True,False,False,True,False,False,omw,"{""kaikki"": ""attach|chum|copain|copine|ellipsi|equivalent|female|friend|girl|girlfriend|has|pal"", ""omw"": ""friend""}",verified
945,ridicule,ridiculous,freedict,65.68100000000001,4.47,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""ridiculou"", ""kaikki"": ""ridiculou"", ""omw"": ""ridiculou""}",verified_strong
946,oser,dare; risk; hazard; be bold,freedict,65.615,3.79,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bold|dare|hazard|risk"", ""kaikki"": ""dare"", ""omw"": ""bold|dare|hazard|risk""}",verified_strong
947,match,"match, game",kaikki,65.583,5.25,False,True,False,False,True,False,False,omw,"{""kaikki"": ""game|match"", ""omw"": ""game|match""}",verified
948,admettre,take; admit; agree; accede,freedict,65.495,4.22,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""accede|admit|agree|take"", ""kaikki"": ""admit"", ""omw"": ""accede|admit|agree|take""}",verified_strong
949,mer,sea,freedict,65.326,5.10,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""sea"", ""kaikki"": ""sea"", ""omw"": ""sea""}",verified_strong
950,briser,break; crush; smash; shatter,freedict,65.311,4.11,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""break|crush|shatter|smash"", ""kaikki"": ""break"", ""omw"": ""break|crush|smash""}",verified_strong
951,rapide,fast; quick; rapid; swift,freedict,65.306,4.82,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""fast|quick|rapid|swift"", ""kaikki"": ""fast|rapid"", ""omw"": ""fast|quick|rapid|swift""}",verified_strong
952,camion,lorry; truck,freedict,65.234,4.27,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""lorry|truck"", ""kaikki"": ""lorry|truck"", ""omw"": ""lorry|truck""}",verified_strong
953,bande,ray; set; band; bevy,freedict,65.187,4.96,False,False,True,False,True,False,False,omw,"{""freedict"": ""band|bevy|ray|set"", ""omw"": ""band""}",verified
954,défendre,defend,freedict,65.17299999999999,4.70,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""defend"", ""kaikki"": ""defend"", ""omw"": ""defend""}",verified_strong
955,accompagner,accompany,freedict,64.92299999999999,4.29,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""accompany"", ""kaikki"": ""accompany"", ""omw"": ""accompany""}",verified_strong
956,chaussure,shoe,freedict,64.918,3.91,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""shoe"", ""kaikki"": ""shoe"", ""omw"": ""shoe""}",verified_strong
957,nourriture,food; nourishment,freedict,64.909,4.62,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""food|nourish"", ""kaikki"": ""food|nourish"", ""omw"": ""food|nourish""}",verified_strong
958,sérieusement,seriously,kaikki,64.851,4.57,False,True,False,False,True,False,False,omw,"{""kaikki"": ""seriously"", ""omw"": ""seriously""}",verified
959,coûter,cost,freedict,64.66999999999999,3.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""cost"", ""kaikki"": ""cost"", ""omw"": ""cost""}",verified_strong
960,sonner,peal; ring; sound; give a ring,freedict,64.442,3.77,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""give|peal|ring|sound"", ""kaikki"": ""ring|sound"", ""omw"": ""peal|ring|sound""}",verified_strong
961,remplir,fill; keep; achieve; fill in,freedict,64.423,4.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""achieve|fill|keep"", ""kaikki"": ""fill"", ""omw"": ""fill""}",verified_strong
962,apparemment,seemingly; apparently,freedict,64.373,4.57,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""apparently|seem"", ""kaikki"": ""apparently|seem"", ""omw"": ""apparently|seem""}",verified_strong
963,fumer,smoke; fertilize,freedict,64.341,4.24,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""fertilize|smoke"", ""kaikki"": ""smoke"", ""omw"": ""smoke""}",verified_strong
964,liberté,freedom,freedict,64.313,5.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""freedom"", ""kaikki"": ""freedom"", ""omw"": ""freedom""}",verified_strong
965,étudier,study,freedict,64.30599999999998,4.47,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""study"", ""kaikki"": ""study"", ""omw"": ""study""}",verified_strong
966,attirer,lure; decoy; attract,freedict,64.291,4.36,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""attract|decoy|lure"", ""kaikki"": ""attract|lure"", ""omw"": ""attract|decoy|lure""}",verified_strong
967,art,art,freedict,64.196,5.26,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""art"", ""kaikki"": ""art"", ""omw"": ""art""}",verified_strong
968,dent,tooth,freedict,64.174,4.07,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""tooth"", ""kaikki"": ""tooth"", ""omw"": ""tooth""}",verified_strong
969,planète,planet,freedict,64.092,4.75,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""planet"", ""kaikki"": ""planet"", ""omw"": ""planet""}",verified_strong
970,nez,nose,freedict,64.089,4.66,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""nose"", ""kaikki"": ""nose"", ""omw"": ""nose""}",verified_strong
971,colonel,colonel,freedict,64.045,4.50,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""colonel"", ""kaikki"": ""colonel"", ""omw"": ""colonel""}",verified_strong
972,exploser,explode,freedict,63.88999999999999,4.14,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""explode"", ""kaikki"": ""explode"", ""omw"": ""explode""}",verified_strong
973,départ,departure,freedict,63.718,5.03,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""departure"", ""kaikki"": ""departure"", ""omw"": ""departure""}",verified_strong
974,avance,advance; progress,freedict,63.357,4.94,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""advance|progres"", ""kaikki"": ""advance"", ""omw"": ""advance|progres""}",verified_strong
975,vêtement,garment; item of clothing,freedict,63.237,3.98,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""cloth|garment|item"", ""kaikki"": ""cloth|garment|item"", ""omw"": ""cloth|garment""}",verified_strong
976,sexe,sex; penis,freedict,63.193000000000005,4.75,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""peni|sex"", ""kaikki"": ""sex"", ""omw"": ""sex""}",verified_strong
977,couleur,dye; paint; colour,freedict,63.127,4.91,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""colour|dye|paint"", ""kaikki"": ""colour"", ""omw"": ""colour|dye""}",verified_strong
978,arbre,tree,freedict,63.028000000000006,4.57,False,False,True,False,True,True,False,omw,"{""freedict"": ""tree"", ""omw"": ""tree""}",verified
979,installer,install,freedict,62.97000000000001,4.51,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""install"", ""kaikki"": ""install"", ""omw"": ""install""}",verified_strong
980,innocent,innocent; guiltless,freedict,62.86,4.06,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""guiltles|innocent"", ""kaikki"": ""innocent"", ""omw"": ""guiltles|innocent""}",verified_strong
981,durer,last; endure; keep on; continue,freedict,62.72999999999999,4.21,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""continue|endure|keep|last"", ""kaikki"": ""last"", ""omw"": ""continue|endure|keep|last""}",verified_strong
982,respecter,act on; follow; observe; respect,freedict,62.71299999999999,4.57,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""act|follow|observe|respect"", ""kaikki"": ""respect"", ""omw"": ""act|follow|observe|respect""}",verified_strong
