rank,front,meaning,frequency_evidence,frequency_source,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2878,بعید,adj. Far; far off; adj. Far removed from reason,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"adj. Far, far off, distant, remote: — baʻīduʼl-ʻaql, baʻīd aql-se, adj. Far removed from reason,…",Far; eagle; an; soar; will
2879,بولنا,to say; to tell; to speak,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,to say; to tell; to speak,"v. to speak; to tell; to say | Platts: v.n. To speak, talk, tell, say, utter, pronounce, declare, give utterance to; to bid (at an auction); to cry…",Lying; Nah; especially; learn; speak
2880,جاسوس,spy; detective,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,spy; detective,"n. spy; detective | Platts: (rt. جسّ 'to feel,' &c.)",spy; Detective; truth; knows; Collier
2881,جستجو,search; finding,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"search, finding","search, finding",
2882,ساہیوال,Sahiwal (a city in Sahiwal district; Punjab; Pakistan),Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
2883,شفا,cure; healing,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
2884,شہنشاہ,emperor; shahanshah; king of kings,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,emperor; shahanshah; king of kings,shahanshah; king of kings; emperor,of; Supreme; Head; provinces; Orient
2885,شیریں,a female given name; Shirin; from Persian,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"sweet; pleasant; a female given name, Shirin, from Persian","name: a female given name, Shirin, from Persian",
2886,لالہ,older brother; tulip (plant); a title for a Hindu man,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,older brother; tulip (plant); a title for a Hindu man,"n. tulip (plant); a title for a Hindu man; older brother | Platts: (rel. n. fr. lāl, 'red,'",
2887,لوٹے,direct plural,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,direct plural; oblique/vocative singular,"plural perfective of لُوٹنا (lūṭnā — to loot, steal)",
2888,ماتم,mourning; lamentation,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"regret, sorrow; mourning, grief; lamentation, beating the chest","mourning, lamentation",
2889,مانچسٹر,Manchester (a city in England),Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,Manchester (a city in England),Manchester (a city in England),
2890,معرکہ,dispute; quarrel; battle; battlefield,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"dispute, quarrel; battle, battlefield, arena","n. battle, battlefield, arena; dispute, quarrel | Platts: (for A. معرکة maʻrakat, n. of place fr. عرك 'to rub, press, scrape,' &c.)",
2891,ممنوع,forbidden; prohibited,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"forbidden, prohibited","adj. forbidden, prohibited | Platts: (pass. part. of منع 'to prohibit,' &c.), = P ممنوعه mamnūʻa (for A. ممنوعةmamnūʻat, fem. of mamnūʻ), part.…",forbidden; Yes; but; it; s
2892,منشی,secretary; munshi; accountant; writer,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug","n. secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug | Platts: (act. part. of انشأ 'to create, or produce; to compose,' &c., iv of نشأ 'to grow, to spring up,' &c.)",
2893,مکتب,primary school; school; maktab; school of thought,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"primary school; school, maktab; school of thought","n. school, maktab; primary school; school of thought | Platts: (n. of place fr. کتب 'to write')",
2894,پیٹھ,back; support; aid,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
2895,ڈھائی,half past two; two and a half,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,half past two; two and a half,two and a half; half past two,
2896,گلستان,poetry collection; rose garden; flower garden; garden,Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"poetry collection; rose garden, flower garden, garden, flower-bed","rose garden, flower garden, garden, flower-bed; poetry collection",
2897,یوکرین,Ukraine (a country in Europe; capital: Kyiv),Zipf 4.12,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
2898,تالاب,s.m. Pond,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"s.m. Pond, pool, tank, reservoir of water ( = talāʼo; cf. tāl)",ponds; Over; castles; fields; out
2899,دھن,wealth; riches; money; property,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"wealth, riches, money, property; melody, tune, modulation (of music)","melody, tune, modulation (of music); wealth, riches, money, property",
2900,دھول,dust,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,dust,dust,dust; gone; are; cloud; And
2901,ریشم,silk,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,silk,n. silk | Platts: (prob. = reshmān = resmān,
2902,سستے,plural masculine of سَسْتا (sastā — cheap,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"plural masculine of سَسْتا (sastā — cheap, inexpensive)",Taking; cheap; more; time; shot
2903,سوامی,saint; husband; master; lord,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"saint; husband; master, lord, owner","n. master, lord, owner; husband; saint | Platts:",
2904,شیخوپورہ,Sheikhupura (a city in Sheikhupura district; Punjab; Pakistan),Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)","Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)",
2905,عیسائیت,Christianity,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,Christianity,Christianity,dignitaries; Christian; embrace; yet; faith
2906,فانی,mortal; perishable,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,mortal; perishable,"adj. mortal; perishable | Platts: (for A. فانٍ fāniṉ, act. part. of فني 'to pass away,' &c.), adj…",recuperate; nape; destroyed; Titan; able
2907,فریاد,cry; crying out for help or succour; complaint,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"cry; shout, crying out for help or succour; lamentation, complaint, plaint, supplication","cry for help, complaint",
2908,قاعدہ,law; rule; custom; practice,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"law, rule; principle; custom, practice","n. abecedarium, primer; custom, practice; law, rule | Platts: (for A. قاعدة qāʻidat, fem. of qāʻid, act. part. of قعد 'to sit,' &c.)",
2909,مہلت,respite; grace period (extra time before a deadline or before something bad incurs),Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"respite, delay; extension; grace period (extra time before a deadline or before something bad incurs)","respite, grace period",
2910,میرپور,short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district; Khyber Pakhtunkhwa; Pakistan),Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan); Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district)","Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district); short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan)",
2911,واں,-th (suffix used to form ordinals from numerals),Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,-th (suffix used to form ordinals from numerals),-th (suffix used to form ordinals from numerals),
2912,وہم,illusion,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"delusion, illusion, superstition","illusion, false notion",
2913,پینا,to drink; to smoke (cigarettes); to take (medication in liquid; oral solution),Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),"v. to drink; to smoke (cigarettes); to take (medication in liquid / oral solution) | Platts: v.t. To drink, imbibe; to absorb, suck, take in; to smoke; &c. (see pī-jānā); —",Bite; eat; d; drink; coordinating
2914,ڈھانچہ,skeleton; frame; structure,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"skeleton; frame, structure","frame, structure; skeleton",physical; owned; communications; their; systems
2915,گدھے,jerk; ass!,Zipf 4.11,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"jerk, ass!; direct plural; oblique/vocative singular","n. inflection of گَدھا (gadhā, “donkey”): | interj. jerk, ass!",asses; Heads; lower; line; From
2916,آکسیجن,oxygen,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,oxygen,oxygen,oxygen; logo; markings; Won; Use
2917,اجداد,forefathers,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,forefathers,"(pl. of جد jadd), Ancestors, forefathers. (See ābā.)",
2918,اصلاحی,meliorative; reform,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"meliorative, reform","meliorative, reform",
2919,ایماندار,true; honest; believer,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,true; honest; believer,adj. faithful; honest; true | n. believer,honest; either; judge; fit; exactly
2920,برادر,s.m. Brother; s.m. Step-brother…,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"s.m. Brother; relation, relative, kinsman: — birādar-ě-aḵẖyāfī, s.m. Step-brother…",Brother; !
2921,بھیک,begging; alms,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,begging; alms,begging; alms,Wait; !; beg; please; you
2922,تاریکی,darkness,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,darkness,darkness,
2923,جنازے,“funeral”):,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,direct plural; oblique/vocative singular,"inflection of جَنازَہ (janāza, “funeral”):",funeral; remains; instead; At; Are
2924,دری,a big bright star; Dari; Dari Persian,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"a big bright star; Dari, Dari Persian","n. a big bright star | name: Dari, Dari Persian | Platts:",robbing; Raping; He; me; was
2925,دوستانہ,friendly; friendship,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,friendly; friendship,adj. friendly | n. friendship | Platts: adj. &,amicably; Then; leave; reasonable; Ask
2926,دھرم,dharma; religion (especially a Dharmic religion),Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,dharma; religion (especially a Dharmic religion),religion (especially a Dharmic religion); dharma,
2927,سائیں,husband; mister; sir; master,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"husband; mister, sir; master, lord","master, lord; husband; mister, sir",
2928,سمجھوتہ,compromise; agreement; deal,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"compromise, agreement, deal","compromise, agreement, deal",conviction; compromise; compromising; somebody; anyone
2929,مرتے,form of مَرْنا (marnā — to die,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"form of مَرْنا (marnā — to die, to be dead)",die; dying; deserted; Nips; People
2930,ناشتہ,breakfast; light food,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,breakfast; light food,breakfast; light food,
2931,ٹھہرے,stay,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"plural perfective of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",stayed; glad; at; 15; right
2932,کنور,child; son; prince; lordship,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"child, son; prince; lordship","n. prince; lordship; child, son | Platts:",
2933,گستاخی,arrogance; insolence,Zipf 4.10,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"arrogance, insolence","n. arrogance, insolence | Platts:",
2934,اورنگ,throne,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,throne,n. throne | Platts:,
2935,دکھاتے,plural masculine of دِکھانا (dikhānā — to show),Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,plural masculine of دِکھانا (dikhānā — to show),show; outsmart; Ph; D; trying
2936,سامعین,audience; listeners,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"audience, listeners","audience, listeners",Dear; listeners; romantic; beautiful; this
2937,سخی,generous; bountiful,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu+word2word,True,True,True,"generous, bountiful","adj. generous, bountiful | n. generous, bountiful",generous; very; ...; You; are
2938,سہل,easy,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,easy,easy,
2939,لڑیں,infinitive of لَڑْنا (laṛnā — to fight,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),ReadUrdu+word2word,False,False,True,,"infinitive of لَڑْنا (laṛnā — to fight, combat; battle)",Decent; folk; prepared; fight; me
2940,منکر,denial,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,denial,"n. denial | Platts: (act. part. of انکر 'to deny; to reject,' &c., iv of نکر 'to ignore; to deny,' &c.), part.",
2941,نجیب,a hero; generous; excellent,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,a hero; generous; excellent,"adj. generous; excellent; of noble birth, noble, praiseworthy, honourable | n. a hero; a subaltern; a volunteer",
2942,نوکر,employee; servant; domestic; attendant,Zipf 4.09,wordfreq Urdu multi-corpus ranking (supplemental),Kaikki+ReadUrdu,True,False,False,"employee; servant, domestic, attendant","n. servant, domestic, attendant; employee | Platts:",
