rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
915,امکان,"control; means, courage; contingent existence",kaikki,1591,4.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""contingent|control|courage|existence|mean"", ""readurdu"": ""contingent|control|courage|existence|mean""}",verified
916,بحال,"reinstated, restored",kaikki,1591,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""reinstat|restor"", ""readurdu"": ""reinstat|restor""}",verified
917,تصویر,"condition, state; a representation, figure; image, picture, photograph",kaikki,1588,5.14,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""condition|figure|image|photograph|picture|represent|state"", ""readurdu"": ""image|picture""}",verified
918,خالی,"devoid; emptyhanded; merely, only",kaikki,1588,4.98,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""devoid|emptyhand|merely|only"", ""readurdu"": ""emptyhand""}",verified
919,مستقل,durable; complete; permanent,kaikki,1586,4.90,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""complete|durable|permanent"", ""readurdu"": ""permanent""}",verified
920,جمہوری,democratic,kaikki,1585,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""democratic"", ""readurdu"": ""democratic""}",verified
921,پس,therefore; then; after/behind (different senses),explicit_high_risk_review,1584,5.13,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""after|behind|then|therefore""}",verified_explicit_review
922,بادشاہ,"king; Badshah, Padishah",kaikki,1583,5.10,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""badshah|king|padishah"", ""readurdu"": ""king""}",verified
923,جذبہ,"emotion, feeling",kaikki,1583,4.55,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""emotion|feel"", ""readurdu"": ""emotion""}",verified
924,مقامی,local; native; resident,kaikki,1582,5.31,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""local|native|resident"", ""readurdu"": ""local""}",verified
925,مخالف,"opposer; contrary, opposite; opponent, adversary",kaikki,1580,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""adversary|contrary|opponent|opposer|opposite"", ""readurdu"": ""adversary|contrary|opponent|opposer|opposite""}",verified
926,سہولت,"ease, convenience; facility (ie. something provided)",kaikki,1579,4.90,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""convenience|ease|facility|ie|provid"", ""readurdu"": ""convenience|ease|facility|ie|provid""}",verified
927,اچانک,"dramatic; unexpectedly; suddenly, all of a sudden",kaikki,1574,4.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""all|dramatic|sudden|suddenly|unexpectedly"", ""readurdu"": ""all|sudden|suddenly|unexpectedly""}",verified
928,کرا,caused/made someone do; had done (causative form of کرنا),explicit_high_risk_review,1573,4.72,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""do""}",verified_explicit_review
929,انتقال,"death, passing; transfer, moving",kaikki,1572,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""death|moving|pass|transfer"", ""readurdu"": ""death|moving|pass|transfer""}",verified
930,نقل,"copy, imitation; print, printing",kaikki,1572,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""copy|imit|print"", ""readurdu"": ""copy|imit|print""}",verified
931,آسانی,"ease, simplicity, convenience; an instance of above; an easy thing",kaikki,1565,4.69,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""above|convenience|ease|easy|instance|simplicity"", ""readurdu"": ""convenience|ease|simplicity""}",verified
932,ورنہ,else; if not; otherwise,kaikki,1560,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""else|if|not|otherwise"", ""readurdu"": ""else|otherwise""}",verified
933,سماعت,"attention; sense of hearing; hearing, proceeding",kaikki,1559,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attention|hear|proceed|sense"", ""readurdu"": ""attention|hear|proceed|sense""}",verified
934,خشک,dry; parched; withered,kaikki,1558,4.61,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""dry|parch|wither"", ""readurdu"": ""dry|parch|wither""}",verified
935,موبائل,"phone, telephone, mobile",kaikki,1550,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""mobile|phone|telephone"", ""readurdu"": ""mobile|phone""}",verified
936,پنجابی,Punjabi,kaikki,1547,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""punjabi"", ""readurdu"": ""punjabi""}",verified
937,افسوس,"pity; sorrow; regret, remorse",kaikki,1546,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""pity|regret|remorse|sorrow"", ""readurdu"": ""pity|regret|remorse|sorrow""}",verified
938,فصل,"harvest; crop, farm; season, division, section",kaikki,1542,4.42,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""crop|division|farm|harvest|season|section"", ""readurdu"": ""crop|division|farm|harvest|season|section""}",verified
939,مغرب,"maghrib; the west, the West; synonym of مَراکِش (marākiś) - Morocco (a country in North Africa)",kaikki,1542,4.99,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""africa|country|ki|maghrib|mar|morocco|north|synonym|west"", ""readurdu"": ""west""}",verified
940,عہد,"covenant; era, epoch; vow, pledge",kaikki,1540,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""covenant|epoch|era|pledge|vow"", ""readurdu"": ""era|pledge|vow""}",verified
941,غم,grief; sorrow,explicit_high_risk_review,1538,4.90,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""grief|sorrow""}",verified_explicit_review
942,طبی,medical,kaikki,1535,4.86,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""medical"", ""readurdu"": ""medical""}",verified
943,صدی,century,kaikki,1532,4.99,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""century"", ""readurdu"": ""century""}",verified
944,مطالعہ,"study, reading, perusal; considering, inspecting, contemplation",kaikki,1532,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""consider|contempl|inspect|perusal|read|study"", ""readurdu"": ""consider|contempl|inspect|perusal|read|study""}",verified
945,آنا,"to know; to come, to arrive",kaikki,1531,4.89,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""arrive|come|know"", ""readurdu"": ""arrive|come|know""}",verified
946,انسانیت,humanity,kaikki,1527,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""humanity"", ""readurdu"": ""humanity""}",verified
947,رہائش,"residence, stay",kaikki,1527,4.80,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""residence|stay"", ""readurdu"": ""residence|stay""}",verified
948,تاریخی,historical,kaikki,1524,5.07,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""historical"", ""readurdu"": ""historical""}",verified
949,مبتلا,afflicted,kaikki,1523,4.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""afflict"", ""readurdu"": ""afflict""}",verified
950,منظوری,"approval, consent, acceptance",kaikki,1523,4.66,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""acceptance|approval|consent"", ""readurdu"": ""approval""}",verified
951,خواہ,"even if; soliciting; whether, or",kaikki,1519,4.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""even|if|solicit|whether"", ""readurdu"": ""whether""}",verified
952,حدود,"limits, irregular plural of حَدّ (hadd)",kaikki,1518,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""hadd|irregular|limit"", ""readurdu"": ""hadd|irregular|limit""}",verified
953,معاہدے,direct plural; oblique/vocative singular,kaikki,1518,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
954,رحیم,very merciful,kaikki,1513,4.47,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""merciful|very"", ""readurdu"": ""merciful|very""}",verified
955,پریشان,"bothered, distressed, troubled, worried",kaikki,1512,4.93,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bother|distress|troubl|worr"", ""readurdu"": ""distress|worr""}",verified
956,حفاظت,protection; safekeeping; guardianship,kaikki,1511,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""guardianship|protection|safekeep"", ""readurdu"": ""guardianship|protection|safekeep""}",verified
957,دماغ,"conceit, pride; brain, cerebrum; brain (intellect), mind",kaikki,1511,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""brain|cerebrum|conceit|intellect|mind|pride"", ""readurdu"": ""brain|cerebrum|conceit|intellect|mind|pride""}",verified
958,خوب,very; well; good; beautiful,explicit_high_risk_review,1509,5.14,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""good""}",verified_explicit_review
959,نوید,"good news; wedding invitation; a male given name, Navid, Naveed, or Naved, from Persian",kaikki,1509,4.46,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""given|good|invit|male|name|nave|naved|navid|news|persian|wedd"", ""readurdu"": ""given|good|invit|male|name|nave|naved|navid|news|persian|wedd""}",verified
960,بیٹی,daughter,kaikki,1505,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""daughter"", ""readurdu"": ""daughter""}",verified
961,غور,"close attention, care; deep thought, deliberation",kaikki,1505,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attention|care|close|deep|deliber|thought"", ""readurdu"": ""attention|care|close|deep|deliber|thought""}",verified
962,مبارک,"blessed; congratulation, felicitation; happy (on congratulations of anniversaries or occasions)",kaikki,1505,5.07,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""anniversary|bless|congratul|congratulation|felicit|happy|occasion"", ""readurdu"": ""bless|congratulation""}",verified
963,ہار,"loss, defeat",kaikki,1500,4.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""defeat|loss"", ""readurdu"": ""defeat|loss""}",verified
964,مری,died (feminine singular); Murree (place name),explicit_high_risk_review,1492,4.46,False,False,False,False,False,False,False,,{},verified_explicit_review
965,دعوی,"claim, assertion, pretension; lawsuit, suit, charge, accusation",kaikki,1490,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""accus|assertion|charge|claim|lawsuit|pretension|suit"", ""readurdu"": ""accus|assertion|charge|claim|lawsuit|pretension|suit""}",verified
966,انگریزی,British; English (language); English; of or relating to the English language or English people,kaikki,1487,5.06,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""british|english|language|people|relat"", ""readurdu"": ""british|english|language|people|relat""}",verified
967,پہ,synonym of پَر (par),kaikki,1487,5.23,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""par|synonym"", ""readurdu"": ""par|synonym""}",verified
968,ذرا,just; petit; little,kaikki,1483,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""just|little|petit"", ""readurdu"": ""just|little""}",verified
969,ہفتہ,"Saturday; bribe, tribute; Sabbath, the Seventh Day",kaikki,1481,4.61,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""bribe|day|sabbath|saturday|seventh|tribute"", ""readurdu"": ""saturday""}",verified
970,عموما,"generally, usually",kaikki,1478,4.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""generally|usually"", ""readurdu"": ""generally|usually""}",verified
971,خانہ,"compartment, drawer; box, small container; place, site, dwelling, house",kaikki,1476,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""box|compart|container|drawer|dwell|house|place|site|small"", ""readurdu"": ""box|compart|container|drawer|dwell|house|place|site|small""}",verified
972,کلب,dog; club,kaikki,1474,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""club|dog"", ""readurdu"": ""club|dog""}",verified
973,مدت,"period, duration",kaikki,1468,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""duration|period"", ""readurdu"": ""duration|period""}",verified
974,جناح,"arm, armpit; wing, pinion; flank of an army",kaikki,1466,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arm|armpit|army|flank|pinion|wing"", ""readurdu"": ""arm|armpit|army|flank|pinion|wing""}",verified
975,حملوں,"oblique plural of حَمْلَہ (hamla, “attack; invasion; assault”)",kaikki,1464,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""assault|attack|hamla|invasion|oblique"", ""readurdu"": ""assault|attack|hamla|invasion|oblique""}",verified
976,سود,interest (on money); profit,explicit_high_risk_review,1464,4.56,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""interest|money""}",verified_explicit_review
977,شکایت,"illness; symptom; a complaint, objection, criticism",kaikki,1460,4.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""complaint|criticism|illnes|objection|symptom"", ""readurdu"": ""complaint""}",verified
978,جوہری,"jeweler; atomic, nuclear; pertaining to gems or jewels",kaikki,1459,4.75,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""atomic|gems|jewel|jeweler|nuclear|pertain"", ""readurdu"": ""atomic|gems|jewel|jeweler|nuclear|pertain""}",verified
979,کپاس,cotton (material and plant),kaikki,1459,4.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""cotton|material|plant"", ""readurdu"": ""cotton|material|plant""}",verified
980,داد,praise; appreciation; applause; justice/redress,explicit_high_risk_review,1449,4.51,False,False,False,False,False,False,False,,{},verified_explicit_review
981,پھول,flower; blossom,kaikki,1447,4.75,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""blossom|flower"", ""readurdu"": ""blossom|flower""}",verified
982,کینسر,cancer,kaikki,1446,4.36,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""cancer"", ""readurdu"": ""cancer""}",verified
983,بوجھ,"encumbrance; bundle, pack; burden, load (ie. weight)",kaikki,1445,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bundle|burden|encumbrance|ie|load|pack|weight"", ""readurdu"": ""burden|load|weight""}",verified
984,سائیکل,bicycle,kaikki,1441,4.60,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bicycle"", ""readurdu"": ""bicycle""}",verified
985,عدد,number; numeral,explicit_high_risk_review,1440,4.33,False,True,False,False,False,True,False,kaikki,"{""kaikki"": ""number""}",verified_explicit_review
986,فضا,"space; ambience; air, atmosphere",kaikki,1438,4.57,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""air|ambience|atmosphere|space"", ""readurdu"": ""air|atmosphere""}",verified
987,بہن,a female cousin; any female person; sister (a female sibling of any age),kaikki,1436,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""age|any|cousin|female|sibl|sister"", ""readurdu"": ""age|any|cousin|female|sibl|sister""}",verified
988,سارا,"all; whole, entire",kaikki,1435,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""all|entire|whole"", ""readurdu"": ""all|entire|whole""}",verified
