rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2647,گدھے,ass!,4.11,Kaikki+ReadUrdu,"jerk, ass!; direct plural; oblique/vocative singular","n. inflection of گَدھا (gadhā, “donkey”): | interj. jerk, ass! | also: plural direct of گَدھا (gadhā — donkey, ass) | also: plural masculine of گَدھی (gadhī — a fool; she-ass – feminine of گَدھا (gadhā))",asses; Heads; lower; line; From
2648,آکسیجن,oxygen,4.10,Kaikki+ReadUrdu+word2word,oxygen,oxygen,oxygen; logo; markings; Won; Use
2649,اجداد,forefathers,4.10,Kaikki+ReadUrdu,forefathers,"(pl. of جد jadd), Ancestors, forefathers. (See ābā.)",
2650,اخلاص,love,4.10,Kaikki+ReadUrdu,"candour, love, purity, selflessness, sincerity","n. candour, love, purity, selflessness, sincerity | Platts: s.m. Purity; sincerity; candour; affection; pure friendship, sincere attachment; loyalty, fidelity; intimacy:…",
2651,اصلاحی,reform,4.10,Kaikki+ReadUrdu,"meliorative, reform","meliorative, reform",
2652,ایماندار,honest,4.10,Kaikki+ReadUrdu+word2word,true; honest; believer,adj. faithful; honest; true | n. believer,honest; either; judge; fit; exactly
2653,بھیک,begging,4.10,Kaikki+ReadUrdu,begging; alms,begging; alms,Wait; !; beg; please; you
2654,تاریکی,darkness,4.10,Kaikki+ReadUrdu,darkness,darkness,
2655,جرمانہ,a fine,4.10,Kaikki+ReadUrdu,a fine; penalty (monetary or otherwise),"n. a fine; penalty (monetary or otherwise) | Platts: (A. jurm+P. āna), s.m. Penalty, forfeit, fine: — jurmāna bharnā, jurmāna denā, v.n. To pay a penalty or fine:…",
2656,دری,Dari Persian,4.10,Kaikki+ReadUrdu,"a big bright star; Dari, Dari Persian","n. a big bright star | name: Dari, Dari Persian | Platts: s.f. A natural or artificial excavation in a mountain, a cave, cavern, grotto; a valley ( = darra)",robbing; Raping; He; me; was
2657,دوستانہ,friendly,4.10,Kaikki+ReadUrdu,friendly; friendship,"adj. friendly | n. friendship | Platts: adj. & adv. Friendly, kind; amicably, affectionately: — dostāne-meṅ, adv. In a friendly way, in friendship,…",amicably; Then; leave; reasonable; Ask
2658,دھرم,religion,4.10,Kaikki+ReadUrdu,dharma; religion (especially a Dharmic religion),religion (especially a Dharmic religion); dharma,
2659,سائنسدان,scientist,4.10,Kaikki+ReadUrdu+word2word,scientist,scientist,scientist; A; brilliant; by; name
2660,سائیں,husband,4.10,Kaikki+ReadUrdu,"husband; mister, sir; master, lord","master, lord; husband; mister, sir",
2661,سمجھوتہ,compromise,4.10,Kaikki+ReadUrdu+word2word,"compromise, agreement, deal","compromise, agreement, deal",conviction; compromise; compromising; somebody; anyone
2662,صابر,patient,4.10,Kaikki+ReadUrdu,patient; enduring; forbearing,"adj. patient; enduring; forbearing | Platts: (act. part. of صبر 'to restrain (oneself), to be patient'), adj. Patient, enduring",
2663,فائل,file,4.10,ReadUrdu+word2word,,file,file; None; files; whole; favorite
2664,لگن,time,4.10,Kaikki+ReadUrdu,"time; marriage; love, affinity","n. love, affinity; time; marriage | Platts: s.m. A brazen or copper pan (in which the hands are washed, or in which bread, &c. is baked); a copper…",
2665,مرتے,die,4.10,ReadUrdu+word2word,,"form of مَرْنا (marnā — to die, to be dead) | also: plural masculine of مَرْنا (marnā — to die, to be dead)",die; dying; deserted; Nips; People
2666,ناشتہ,light food,4.10,Kaikki+ReadUrdu,breakfast; light food,breakfast; light food | also: form of نَاشْتَا (nāśtā — breakfast),
2667,نوشی,drinking,4.10,Kaikki+ReadUrdu,drinking,"(abst. s. fr. nosh, q.v.), s.f. Drinking (used, like the part. nosh, as last member of compounds, e.g.…",smokers; working; snorting; smoking; finds
2668,ٹھہرے,stayed,4.10,ReadUrdu+word2word,,"plural perfective of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop) | also: masculine of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",stayed; glad; at; 15; right
2669,چمن,garden,4.10,Kaikki+ReadUrdu,"garden; flourishing place, parterre, verdant; Chaman (a city in Qilla Abdullah district, Balochistan, Pakistan)","garden, flower bed",Camp; Chapman; overboard; baked; may
2670,کنور,child,4.10,Kaikki+ReadUrdu,"child, son; prince; lordship","n. prince; lordship; child, son | Platts: s.m. A boil on the temple",
2671,گستاخی,arrogance,4.10,Kaikki+ReadUrdu,"arrogance, insolence","n. arrogance, insolence | Platts: s.f. Presumption, arrogance, insolence, audacity, assurance, sauciness, rudeness; contempt (of court)…",
2672,اورنگ,throne,4.09,Kaikki+ReadUrdu,throne,"n. throne | Platts: s.m. A throne; — places where goods are manufactured for sale ( = S. avaḍranga): — aurang-zeb, lit. 'Ornament…",
2673,دکھاتے,show,4.09,ReadUrdu+word2word,,plural masculine of دِکھانا (dikhānā — to show) | also: plural masculine of دُکھانا (dukhānā — to cause pain; hurt),show; outsmart; Ph; D; trying
2674,زکریا,Zechariah,4.09,Kaikki+ReadUrdu,"a male given name from Arabic; Zakariya, Zechariah, Zacharias","Zakariya, Zechariah, Zacharias; a male given name from Arabic",
2675,سامعین,listeners,4.09,Kaikki+ReadUrdu+word2word,"audience, listeners","audience, listeners",Dear; listeners; romantic; beautiful; this
2676,سخی,generous,4.09,Kaikki+ReadUrdu+word2word,"generous, bountiful","adj. generous, bountiful | n. generous, bountiful",generous; very; You; are
2677,سہل,easy,4.09,Kaikki+ReadUrdu,easy,easy,
2678,لڑیں,fight,4.09,ReadUrdu+word2word,,"infinitive of لَڑْنا (laṛnā — to fight, combat; battle)",Decent; folk; prepared; fight; me
2679,لکیر,line,4.09,Kaikki+ReadUrdu+word2word,line,"n. line, boundary; line | Platts: s.f. A line, lineament; a streak, stripe: — lakīr pīṭnā, or lakīr-par faqīr honā, To follow in the track of…",line; such; DRAW; BOTTOM; LINE
2680,مرغی,hen,4.09,Kaikki+ReadUrdu+word2word,hen,"n. hen | Platts: s.f. A hen: — murg̠ī-kā, s.m. A term of abuse: — murg̠ī-kā gū, 'Fowl's dung'; a worthless thing: — murgī-kī…",hen; From; lays; eggs; giant
2681,منکر,denial,4.09,Kaikki+ReadUrdu,denial,"n. denial | Platts: (act. part. of انکر 'to deny; to reject,' &c., iv of نکر 'to ignore; to deny,' &c.), part. adj. & s.m.…",
2682,نجیب,excellent,4.09,Kaikki+ReadUrdu,a hero; generous; excellent,"adj. generous; excellent; of noble birth, noble, praiseworthy, honourable | n. a hero; a subaltern; a volunteer",
2683,نوکر,domestic,4.09,Kaikki+ReadUrdu,"employee; servant, domestic, attendant","n. servant, domestic, attendant; employee | Platts: s.m. & f. A servant; — a domestic, an attendant, a dependant, retainer: — naukar-ćākar, s.m. pl. Servants,…",
2684,وقفہ,space,4.09,Kaikki+ReadUrdu+word2word,"space, gap; semicolon ؛; interval, pause, intermission","n. space, gap; interval, pause, intermission; semicolon ؛ | Platts: (for A. وقفة waqfat, nom. vicis fr. waqf, q.v.), s.m. A stopping; retarding; choking; — a stop, pause; a…",spacing; !; Keep; your
2685,ٹانگ,leg,4.09,Kaikki+ReadUrdu+word2word,leg,leg,leg; FOR; LEG; BEIN; WANNA
2686,پونے,a quarter less,4.09,Kaikki+ReadUrdu,a quarter less; quarter to (time),a quarter less; quarter to (time),
2687,کارٹون,cartoon,4.09,Kaikki+ReadUrdu+word2word,cartoon,cartoon,punch; take; Punch; cartoon; Throw
2688,کانسی,bronze,4.09,Kaikki+ReadUrdu,bronze,"n. bronze | Platts: s.f. Bell-metal, &c. ( = kāṅsā)",
2689,کپڑا,cloth,4.09,Kaikki+ReadUrdu+word2word,cloth; garment,cloth; garment; clothing,some; cloth; quickly; get; me
2690,کھیلنا,to play,4.09,Kaikki+ReadUrdu+word2word,"to play (a game, a sport)","to play (a game, a sport)",admission; toys; play; price; If
2691,آفت,disaster,4.08,Kaikki+ReadUrdu+word2word,"suffering; calamity, disaster; din, uproar, noise","calamity, disaster",disaster; hurl; thunderbolts; gods; There
2692,اساس,foundation,4.08,Kaikki+ReadUrdu,"base; pedestal; foundation, ground, basis","n. foundation, ground, basis; pedestal; base | Platts: s.f. Foundation; pedestal",
2693,الٹی,sick,4.08,Kaikki+ReadUrdu,"vomit, sick","n. vomit, sick | adj. feminine of اُلٹا (ulṭā, “opposite, reversed, inversed”)",
2694,بوٹ,boot,4.08,Kaikki+ReadUrdu+word2word,boot,boot,up; boot; Boot; till; while
2695,جاگ,wake,4.08,Kaikki+ReadUrdu+word2word,"stem; wake; wakefulness; verbal noun of جاگْنا (jāgnā, “to wake up”)","n. verbal noun of جاگْنا (jāgnā, “to wake up”); wake; wakefulness | Platts: s.m. A sacrifice, offering, oblation",wake; up; awake; ones; dangerous
2696,حریت,freedom,4.08,Kaikki+ReadUrdu,"liberation, independence; emancipation, freedom, liberty","emancipation, freedom, liberty; liberation, independence",
2697,درجن,dozen,4.08,Kaikki+ReadUrdu+word2word,dozen,dozen,dozen; mules; bandits; Once; Sixth
2698,سنگاپور,Singapore,4.08,Kaikki+ReadUrdu,"Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay Peninsula; a former British crown colony and state of Malaysia (1963-1965))","Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay…",
2699,فرضی,false,4.08,Kaikki+ReadUrdu,"false, fake; assumed, supposed, adopted","adj. false, fake; assumed, supposed, adopted | Platts: (rel. n. fr. farẓ), adj. Obligatory, binding, incumbent, imperative; — assumed, assumptive, hypothetical;…",
2700,لوہا,iron,4.08,Kaikki+ReadUrdu,"a sword; iron (Fe); pomp, hold","n. iron (Fe); an object made from metal; a sword | adj. strong, heavy, stiff, hard",
2701,مدیر,director,4.08,Kaikki+ReadUrdu,"director, manager","director, manager",
2702,پاپ,sin,4.08,Kaikki+ReadUrdu,sin,"n. sin | Platts: s.m. Evil, sin, vice, crime, wickedness, transgression, guilt; immorality, adultery, fornication: — pāp-ātmā,…",Pop; pop; forgave; Night; mail
2703,کھجور,date,4.08,Kaikki+ReadUrdu,date (fruit and tree); date palm,date (fruit and tree); date palm,Don; what; that; is; know
2704,کیل,nail,4.08,ReadUrdu+word2word,pin; bolt; tack,"n. nail (metal fastener); tack; pin | Platts: s.f. A nail; a tack; a peg, pin; a spike; head of a nail; a rivet; a bolt; a gold pin (inserted in the nose…",nail; Fucking; A; !; fucking
2705,گلاس,glass,4.08,Kaikki+ReadUrdu+word2word,glass,glass,GLASS; SHATTERS; [; ]
2706,آئرلینڈ,Ireland,4.07,Kaikki+ReadUrdu,Ireland (a country in northwestern Europe),Ireland (a country in northwestern Europe),
2707,آمر,commander,4.07,Kaikki+ReadUrdu,dictator; commander; strongman,"n. dictator; commander; strongman | Platts: act. part. One who orders, commander, ruler",
2708,امریکن,American,4.07,ReadUrdu+word2word,,American,Americans; wanted; repeatedly; America; Any
2709,بانو,queen,4.07,Kaikki+ReadUrdu,"queen; housewife; lady, a woman of rank","n. lady, a woman of rank; queen; housewife | Platts: (S. भातुः), s.f. Lady; woman of rank, gentlewoman",
2710,بہی,quince,3.55,Kaikki+ReadUrdu,quince,"n. quince | Platts: s.f. Book of daily accounts, inerchant's or banker's book, ledger, register, diary, journal… | also: feminine singular of بَہْنا (bahnā — to flow)",Also; as; known; ?
2711,بوڑھا,old,4.07,Kaikki+ReadUrdu+word2word,"old man; aged, old","adj. aged, old | n. old man",am; old; ugly; right; truculent
2712,بچانا,to save,4.07,Kaikki+ReadUrdu+word2word,"to save, rescue; to defend, protect","v. to save, rescue; to defend, protect | Platts: v.t. To save, preserve, rescue, deliver, extricate, set free; to sustain, support, protect; to secure,…",SAVE; WASN; ABLE; HER; T
2713,بیٹری,battery,4.07,ReadUrdu+word2word,,battery,battery; conserve; Okay; life; about
2714,خونی,or to murder,4.07,Kaikki+ReadUrdu,"killer, murderer","(ḵẖūn, q.v.+ī = S. इन्), adj. & s.m. Relating to blood, or to murder; bloody, sanguinary; — a murderer, an…",Shoot; BLOODY; bloody; tire; HELL
2715,روانگی,setting out,4.07,Kaikki+ReadUrdu,"travelling, setting out; departure, leaving, going, passing, despatch","n. departure, leaving, going, passing, despatch; travelling, setting out | Platts: (abst. s. fr. next), s.f. Running, flowing, flux; going, passing; travelling, setting out, departure;…",
2716,زنا,adultery,4.07,Kaikki+ReadUrdu,"adultery; fornication; zina, extramarital and premarital sexual intercourse","n. zina, extramarital and premarital sexual intercourse; adultery; fornication | Platts: (inf. n. of زني 'to commit fornication,' &c.), s.f. Fornication; adultery: — zinā biʼl-jabr, s.f.(m.?),…",Used; squeeze; profit; States; much
2717,زکوۃ,charity,4.07,Kaikki+ReadUrdu,"alms, charity; Almsgiving; zakat, one of the five pillars of Islam","alms, charity; Almsgiving; zakat, one of the five pillars of Islam",
2718,سیاہی,ink,4.07,Kaikki+ReadUrdu,ink; blackness,ink; blackness,
2719,شفیق,compassionate,4.07,Kaikki+ReadUrdu,"a male given name from Arabic; compassionate, affectionate, merciful","adj. compassionate, affectionate, merciful | name: a male given name from Arabic",
2720,عجب,wonderful,4.07,Kaikki+ReadUrdu,"droll; rare, strange; wonderful, astonishing, amazing, miraculous","adj. wonderful, astonishing, amazing, miraculous; rare, strange; droll | Platts: (inf. n. of عجب 'to wonder'), s.m. Wonder; astonishment; admiration; a wonderful thing; — adj. Wonderful,…",
2721,عیش,luxury,4.07,Kaikki+ReadUrdu+word2word,"life; sensuality; luxury, pleasure, delight","n. luxury, pleasure, delight; life; sensuality | Platts: (inf. n. of عيش 'to live'; 'to live a pleasant life'), s.m. (orig.) 'Life; animal life'; a life of pleasure…",luxury; holed; had; up; checked
2722,غروب,sunset,4.07,Kaikki+ReadUrdu,"dusk, sunset","n. dusk, sunset | Platts: (inf. n. of غرب 'to be hidden'; 'to set,' &c.), s.m. Setting (of the sun, &c.); occultation; — sunset; — the…",
2723,معجزہ,miracle,4.07,Kaikki+ReadUrdu+word2word,miracle,"n. miracle | Platts: (for A. معجزة mǒʻjizat, intens. of mǒʻjiz, q.v.), s.m. A miracle (performed by a prophet, in…",miracle; thanks; ridge; survive; giving
2724,مکالمہ,dialogue,4.07,Kaikki+ReadUrdu,"dramatic performance, play, drama; dialogue, conversation, conference",dialogue,
2725,میت,dead body,4.07,Kaikki+ReadUrdu,"corpose, dead body; the deceased (particularly in a funeral)","n. corpose, dead body; the deceased (particularly in a funeral) | Platts: s.m. A friend; lover (i.q. mītā)",
2726,مے,wine,4.07,Kaikki+ReadUrdu,"wine; devotee, lover; liquor, alcohol",wine,
2727,نال,pipe,4.07,Kaikki+ReadUrdu,"umbilical cord; barrel of a gun; pipe, tube, navel","name: Nall (a city in Khuzdar district, Balochistan, Pakistan) | n. pipe, tube, navel; barrel of a gun; umbilical cord | Platts: adv. (dialec.) Near; — along with, accompanying (e.g. soć bhai bharī kharī sakhī lakhī nāl-kī, 'her…",
2728,پوپ,pop music,4.07,Kaikki+ReadUrdu,pop music; pope (head of the Roman Catholic Church),"n. pope (head of the Roman Catholic Church); pop music | Platts: s.m. A cake ( = pūʼā, q.v.); bread: — pūpāshṭaka (˚pa+ash˚), s.f. The eighth day of the second half of the…",Pop; potatoes; Basic; wake; voice
2729,چڑیا,bird,4.07,Kaikki+ReadUrdu,"bird; sparrow; club, clubs","sparrow; bird; club, clubs",
2730,ڈرو,Fear,4.07,ReadUrdu+word2word,,infinitive of ڈَرْنا (ḍarnā — to fear; be scared),Fear; him; be; scared; afraid
2731,گرو,teacher,4.07,Kaikki+ReadUrdu,guru; sage; teacher,"n. guru; sage; teacher | Platts: s.m. Pride, haughtiness, arrogance; vanity, conceit: — garvāpahārī (˚va+ap˚), vulg. garb-apahārī, adj.…",
2732,اندیشہ,thought,4.06,Kaikki+ReadUrdu,anxiety; apprehension; thought; consideration,"n. thought; consideration; apprehension; anxiety | Platts: (see andesh), s.m. Thought, consideration, meditation, reflection; solicitude, anxiety, concern (syn. ćintā…",
2733,ایڈز,AIDS,4.06,Kaikki+ReadUrdu,AIDS,AIDS,Band-Aids; So; then; are; what
2734,بدعت,bid'a,4.06,Kaikki+ReadUrdu,"bid'a (heresy, innovation, ie. not conforming to a religion's ideals)","n. bid'a (heresy, innovation, ie. not conforming to a religion's ideals) | Platts: (for A. بدعة), s.f. Novelty or innovation in religion, schism, heresy; wrong-doing, wrong, violence,…",
2735,بمبئی,Bombay,4.06,Kaikki+ReadUrdu,"Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India)","name: Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India) | Platts: s.f. The city of Bombay ( = bamaʼī)",
