rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2680,صلہ,reward; connection; recompense,4.13,Kaikki+ReadUrdu,True,False,False,reward; connection; recompense,n. reward; recompense; connection,
2681,فرش,floor,4.13,ReadUrdu+word2word,True,True,True,"floor; pavement; carpet, carpeting, rug","n. carpet, carpeting, rug; floor; pavement",floor; Sweeping; dropped; rules; follow
2682,قاہرہ,Cairo,4.13,Kaikki+ReadUrdu,True,False,False,"Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)","name: Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)",
2683,مددگار,helpful,4.13,ReadUrdu+word2word,True,True,True,"helpful; helper, ally, assistant","n. helper, ally, assistant | adj. helpful",helpful; would; Uh; because; thought
2684,معذور,helpless; disabled; handicapped,4.13,Kaikki+ReadUrdu,True,False,False,"deprived; helpless; disabled, handicapped","adj. disabled, handicapped; excused, excusable, exempt; helpless",Listen; crippled; Crippled; lepers; Like
2685,نرمی,softness; tenderness,4.13,Kaikki+ReadUrdu,True,False,False,softness; tenderness,n. softness; tenderness,
2686,نظارہ,view,4.13,Kaikki+ReadUrdu,True,False,False,"scene; panorama; sight, view","view, spectacle",
2687,نوشہرہ,Nowshera,4.13,Kaikki+ReadUrdu,True,False,False,"Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)","Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)",
2688,پاسپورٹ,passport,4.13,Kaikki+ReadUrdu+word2word,True,True,True,passport,passport,passport; cannot; tourist; friendly; everywhere
2689,چھوڑنا,to leave,4.13,ReadUrdu+word2word,True,False,True,to let go; to pardon; to abstain from,to let go; to drop (ie. drop off or drop on the floor); to leave (ie. leave behind items or reminiscence),leave; done; messages; bad; trying
2690,ڈاک,dak; mail; post,4.13,Kaikki+ReadUrdu,True,False,False,"dak; mail, post","mail, post; dak",stamps; check; visa; You; can
2691,کبیر,senior; great; large; One of the 99 names of Allah,4.13,Kaikki+ReadUrdu,True,False,False,"senior; great, large; One of the 99 names of Allah","adj. great, large; senior | name: One of the 99 names of Allah; Kabir, an Indian poet and religious leader",
2692,کشمکش,struggle,4.13,Kaikki+ReadUrdu,True,False,False,struggle; strife,"conflict; struggle, clash",
2693,گلشن,flower garden; rose-garden; garden,4.13,Kaikki+ReadUrdu,True,False,False,flowerbed; a place of joy and happiness; flower garden; rose-garden; garden,flower garden,
2694,آہنگ,sound; design,4.12,Kaikki+ReadUrdu,True,False,False,"sound; design; method, manner","n. tune, melody, song, composition; sound; design",
2695,اجرت,fee; remuneration; rent; tariff,4.12,Kaikki+ReadUrdu,True,False,False,"fee, remuneration, rent, tariff, wage, salary","fee, remuneration, rent, tariff, wage, salary",
2696,اینٹ,brick; ingot; diamond,4.12,Kaikki+ReadUrdu,True,False,False,brick; ingot; diamond,brick; ingot; diamond,
2697,بتاؤ,tell,4.12,ReadUrdu+word2word,False,False,True,,"infinitive of بَتانا (batānā — to tell, to inform)",Tell; tell; Russian-speakers; descendants; émigrés
2698,بخار,fever,4.12,ReadUrdu+word2word,True,True,True,fever; smoke; anger; anguish,n. fever; steam; vapour; exhalation; smoke,fever; rage; powerlessness; turns; feeling
2699,بعید,Far; far off; Far removed from reason,4.12,ReadUrdu+word2word,False,False,True,,"adj. Far, far off, distant, remote: — baʻīduʼl-ʻaql, baʻīd aql-se, adj. Far removed from reason,…",Far; eagle; an; soar; will
2700,بولنا,to speak,4.12,ReadUrdu+word2word,True,True,True,to say; to tell; to speak,v. to speak; to tell; to say,Lying; Nah; especially; learn; speak
2701,تقرر,appointment,4.12,ReadUrdu+word2word,False,False,True,,"s.m. Being established; confirmation, ratification; settlement; appointment; approbation; appropriation: —…",appointed; have; all; this; You
2702,جاسوس,spy; detective,4.12,Kaikki+ReadUrdu+word2word,True,True,True,spy; detective,n. spy; detective,spy; Detective; truth; knows; Collier
2703,جستجو,search; finding,4.12,Kaikki+ReadUrdu,True,False,False,"search, finding","search, finding",
2704,روزے,direct plural,4.12,Kaikki+ReadUrdu,True,False,True,direct plural; oblique/vocative singular,plural direct of روزَہ (roza — fast (abstention from food)),anticipate; actions; fast; act; before
2705,زرد,yellow,4.12,Kaikki+ReadUrdu,True,False,False,yellow,adj. yellow,goldfish; receipt; hope; got; your
2706,ساہیوال,Sahiwal,4.12,Kaikki+ReadUrdu,True,False,False,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
2707,شفا,healing,4.12,ReadUrdu+word2word,True,True,True,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
2708,شہزادی,princess,4.12,Kaikki+ReadUrdu+word2word,True,True,True,"princess (a king's daughter, granddaughter or other female descendant)","princess (a king's daughter, granddaughter or other female descendant)",princess; Princess; Highness; Such; Forgive
2709,شہنشاہ,emperor; shahanshah; king of kings,4.12,Kaikki+ReadUrdu,True,False,False,emperor; shahanshah; king of kings,shahanshah; king of kings; emperor,of; Supreme; Head; provinces; Orient
2710,شیریں,sweet; pleasant; a female given name; Shirin,4.12,Kaikki+ReadUrdu,True,False,False,"sweet; pleasant; a female given name, Shirin, from Persian","name: a female given name, Shirin, from Persian | adj. sweet; pleasant",
2711,قصبہ,town; trachea,4.12,Kaikki+ReadUrdu,True,False,False,town; trachea,n. town; trachea,
2712,قومیت,nationality,4.12,Kaikki+ReadUrdu+word2word,True,True,True,nationality,n. nationality,Jake; nationality; vest; Want; has
2713,لالہ,older brother; tulip; a title for a Hindu man,4.12,Kaikki+ReadUrdu,True,False,False,older brother; tulip (plant); a title for a Hindu man,n. tulip (plant); a title for a Hindu man; older brother,
2714,لوٹے,direct plural,4.12,Kaikki+ReadUrdu,True,False,False,direct plural; oblique/vocative singular,"plural perfective of لُوٹنا (lūṭnā — to loot, steal)",
2715,ماتم,mourning; lamentation,4.12,Kaikki+ReadUrdu,True,False,False,"regret, sorrow; mourning, grief; lamentation, beating the chest","mourning, lamentation",
2716,مانچسٹر,Manchester,4.12,Kaikki+ReadUrdu,True,False,False,Manchester (a city in England),Manchester (a city in England),
2717,معرکہ,dispute; quarrel; battle; battlefield,4.12,Kaikki+ReadUrdu,True,False,False,"dispute, quarrel; battle, battlefield, arena","n. battle, battlefield, arena; dispute, quarrel",
2718,ممنوع,forbidden,4.12,ReadUrdu+word2word,True,True,True,"forbidden, prohibited","adj. forbidden, prohibited",forbidden; Yes; but; it; s
2719,منشی,secretary; munshi; accountant; writer,4.12,Kaikki+ReadUrdu,True,False,False,"secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug","n. secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug",
2720,مکتب,primary school; school; maktab; school of thought,4.12,Kaikki+ReadUrdu,True,False,False,"primary school; school, maktab; school of thought","n. school, maktab; primary school; school of thought",
2721,ناانصافی,injustice; misdeed,4.12,Kaikki+ReadUrdu,True,False,False,"injustice, misdeed","injustice, misdeed",
2722,پیٹھ,back,4.12,ReadUrdu+word2word,True,True,True,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
2723,ڈھائی,half past two; two and a half,4.12,Kaikki+ReadUrdu,True,False,False,half past two; two and a half,two and a half; half past two,
2724,گلستان,poetry collection; rose garden; flower garden; garden,4.12,Kaikki+ReadUrdu,True,False,False,"poetry collection; rose garden, flower garden, garden, flower-bed","rose garden, flower garden, garden, flower-bed; poetry collection",
2725,ہیر,diamond; a tragic lover; vigour; energy,4.12,Kaikki+ReadUrdu,True,False,False,"diamond; a tragic lover; vigour, energy","n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover",Herr; accustomed; ignored; being; sorry
2726,یوکرین,Ukraine,4.12,Kaikki+ReadUrdu,True,False,False,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
2727,بندوبست,arrangement,4.11,Kaikki+ReadUrdu+word2word,True,True,True,arrangement,arrangement,arranged; arrange; someone; Grandma; take
2728,بچت,savings,4.11,Kaikki+ReadUrdu+word2word,True,True,True,savings,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",saving; save; figure; savings; killing
2729,تالاب,s.m. Pond,4.11,ReadUrdu+word2word,False,False,True,,"s.m. Pond, pool, tank, reservoir of water ( = talāʼo; cf. tāl)",ponds; Over; castles; fields; out
2730,تعاقب,pursuit,4.11,ReadUrdu+word2word,False,False,True,,"s.m. Following, pursuit; persecution (syn. pīćhā); alternating, alternation, alternate succession",Can; track; trace; pursuit; far
2731,تمباکو,tobacco,4.11,Kaikki+ReadUrdu+word2word,True,True,True,tobacco,n. tobacco,smokers; working; tobacco; shop; Madras
2732,دلکش,charming,4.11,ReadUrdu+word2word,True,True,True,"attractive, interesting, engaging, pleasant, lovely, charming, winsome","attractive, interesting, engaging, pleasant, lovely, charming, winsome",charming; ain; sincere; Is; raised
2733,دنیاوی,worldly; materialistic; secular,4.11,Kaikki+ReadUrdu,True,False,False,"worldly, materialistic; secular (ie. as opposed to religious or spiritual)","worldly, materialistic; secular (ie. as opposed to religious or spiritual)",
2734,دھن,wealth; riches; money; property,4.11,Kaikki+ReadUrdu,True,False,False,"wealth, riches, money, property; melody, tune, modulation (of music)","melody, tune, modulation (of music); wealth, riches, money, property",
2735,دھول,dust,4.11,Kaikki+ReadUrdu+word2word,True,True,True,dust,dust,dust; gone; are; cloud; And
2736,ریشم,silk,4.11,Kaikki+ReadUrdu,True,False,False,silk,n. silk,
2737,سستا,cheap,4.11,ReadUrdu+word2word,True,True,True,"cheap, inexpensive","adj. cheap, inexpensive",jokes; cheap; Or; his; one
2738,سوامی,saint; husband; master; lord,4.11,Kaikki+ReadUrdu,True,False,False,"saint; husband; master, lord, owner","n. master, lord, owner; husband; saint",
2739,شمع,candle; lamp,4.11,Kaikki+ReadUrdu,True,False,False,wax; candlestick; candle; lamp,"candle, lamp (symbol of the beloved)",
2740,شیخوپورہ,Sheikhupura,4.11,Kaikki+ReadUrdu,True,False,False,"Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)","Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)",
2741,عیسائیت,Christianity,4.11,Kaikki+ReadUrdu,True,False,False,Christianity,Christianity,dignitaries; Christian; embrace; yet; faith
2742,فانی,mortal; perishable,4.11,Kaikki+ReadUrdu,True,False,False,mortal; perishable,adj. mortal; perishable,recuperate; nape; destroyed; Titan; able
2743,فریاد,cry; crying out for help or succour; complaint,4.11,Kaikki+ReadUrdu,True,False,False,"cry; shout, crying out for help or succour; lamentation, complaint, plaint, supplication","cry for help, complaint",
2744,قاعدہ,law; rule; custom; practice,4.11,Kaikki+ReadUrdu,True,False,False,"law, rule; principle; custom, practice","n. abecedarium, primer; custom, practice; law, rule",
2745,مہلت,respite; grace period,4.11,Kaikki+ReadUrdu,True,False,False,"respite, delay; extension; grace period (extra time before a deadline or before something bad incurs)","respite, grace period",
2746,میرپور,Mirpur,4.11,Kaikki+ReadUrdu,True,False,False,"short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan); Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district)","Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district); short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan)",
2747,واں,-th,4.11,Kaikki+ReadUrdu,True,False,False,-th (suffix used to form ordinals from numerals),-th (suffix used to form ordinals from numerals),
2748,وہم,illusion,4.11,Kaikki+ReadUrdu,True,False,False,"delusion, illusion, superstition","illusion, false notion",
2749,پینا,to drink,4.11,ReadUrdu+word2word,True,True,True,to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),v. to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),Bite; eat; d; drink; coordinating
2750,ڈھانچہ,skeleton; frame; structure,4.11,Kaikki+ReadUrdu,True,False,False,"skeleton; frame, structure","frame, structure; skeleton",physical; owned; communications; their; systems
2751,کمرہ,room,4.11,ReadUrdu+word2word,True,True,True,"room, chamber; compartment (of an aeroplane or train)","room, chamber; compartment (of an aeroplane or train)",room; This; clean; stare; service
2752,گدھے,jerk; ass!,4.11,Kaikki+ReadUrdu,True,False,False,"jerk, ass!; direct plural; oblique/vocative singular","n. inflection of گَدھا (gadhā, “donkey”): | interj. jerk, ass!",asses; Heads; lower; line; From
2753,آکسیجن,oxygen,4.10,Kaikki+ReadUrdu+word2word,True,True,True,oxygen,oxygen,oxygen; logo; markings; Won; Use
2754,اجداد,forefathers,4.10,Kaikki+ReadUrdu,True,False,False,forefathers,"(pl. of جد jadd), Ancestors, forefathers. (See ābā.)",
2755,اخلاص,candour; love; purity; selflessness,4.10,Kaikki+ReadUrdu,True,False,False,"candour, love, purity, selflessness, sincerity","n. candour, love, purity, selflessness, sincerity",
2756,اصلاحی,meliorative; reform,4.10,Kaikki+ReadUrdu,True,False,False,"meliorative, reform","meliorative, reform",
2757,ایماندار,honest,4.10,ReadUrdu+word2word,True,True,True,true; honest; believer,adj. faithful; honest; true | n. believer,honest; either; judge; fit; exactly
2758,برادر,s.m. Brother; s.m. Step-brother…,4.10,ReadUrdu+word2word,False,False,True,,"s.m. Brother; relation, relative, kinsman: — birādar-ě-aḵẖyāfī, s.m. Step-brother…",Brother; !
2759,بھیک,begging; alms,4.10,Kaikki+ReadUrdu,True,False,False,begging; alms,begging; alms,Wait; !; beg; please; you
2760,تاریکی,darkness,4.10,Kaikki+ReadUrdu,True,False,False,darkness,darkness,
2761,جرمانہ,a fine; penalty,4.10,Kaikki+ReadUrdu,True,False,False,a fine; penalty (monetary or otherwise),n. a fine; penalty (monetary or otherwise),
2762,دری,a big bright star; Dari; Dari Persian,4.10,Kaikki+ReadUrdu,True,False,False,"a big bright star; Dari, Dari Persian","n. a big bright star | name: Dari, Dari Persian",robbing; Raping; He; me; was
2763,دوستانہ,friendly; friendship,4.10,Kaikki+ReadUrdu,True,False,False,friendly; friendship,adj. friendly | n. friendship,amicably; Then; leave; reasonable; Ask
2764,دھرم,dharma; religion,4.10,Kaikki+ReadUrdu,True,False,False,dharma; religion (especially a Dharmic religion),religion (especially a Dharmic religion); dharma,
2765,سائنسدان,scientist,4.10,Kaikki+ReadUrdu+word2word,True,True,True,scientist,scientist,scientist; A; brilliant; by; name
2766,سائیں,husband; mister; sir; master,4.10,Kaikki+ReadUrdu,True,False,False,"husband; mister, sir; master, lord","master, lord; husband; mister, sir",
2767,سمجھوتہ,compromise,4.10,ReadUrdu+word2word,True,True,True,"compromise, agreement, deal","compromise, agreement, deal",conviction; compromise; compromising; somebody; anyone
2768,صابر,patient; enduring; forbearing,4.10,Kaikki+ReadUrdu,True,False,False,patient; enduring; forbearing,adj. patient; enduring; forbearing,
2769,فائل,file,4.10,ReadUrdu+word2word,False,False,True,,file,file; None; files; whole; favorite
2770,لگن,time; marriage; love; affinity,4.10,Kaikki+ReadUrdu,True,False,False,"time; marriage; love, affinity","n. love, affinity; time; marriage",
