rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
2746,جلیل,"(fr. جلّ 'to be great'), adj. Great (in respect of estimation, rank, or dignity), glorious, illustrious: —…",explicit_review_required,4.190,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2747,راضی,"(for A. rāẓiṉ, act. part. of رضو 'to be pleased,' &c.), adj. Pleased, well-pleased, content, contented,…",verified_strong,4.600,True,True,"content,pleas,pleased",True,True,,,True,True,True,pleases; Whatever; patriotic; duty; convinced,True,pleas,3,verified_strong
2748,میلہ,"festival, fair; mela (the Hindu religious festival)",explicit_review_required,4.230,False,False,,True,True,,,True,False,True,return; Fair; fair; however; In,True,fair,2,verified_strong
2749,بندی,"n. prisoner; captive; slave | Platts: s.m. Prisoner, captive, slave; — one who praises or extols, praiser, panegyrist, bard (these bards are… | also: feminine of بَنْدَہ (banda — slave, servant, bondsman)",verified_strong,5.140,True,True,"bard,captive,slave",True,True,,,True,True,True,classified; planning; risky; Command; detonators,False,,2,verified_strong
2750,سودا,"n. goods, wares; trade, traffic; marketing; purchase, bargain; fruits; sweetmeats; the black bile (one of the four humours of the body), atrabilis; melancholy; hypochondria; frenzy, madness,… | Platts: s.m. Goods, wares; trade, traffic; marketing; purchase, bargain; — fruits…",verified_strong,4.310,True,True,"atrabili,atrabilis,bargain,bile,black,body,four,frenzy,fruit,fruits",True,True,,,True,True,True,deal; bargain; big; smell; Deal,True,bargain,3,verified_strong
2751,طلبا,"(prop. pl. of t̤alīb; but com. used in India for t̤alaba, pl. of t̤ālib), s.m. pl. 'Seekers after knowledge,'…",explicit_review_required,3.920,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2752,کہے,plural perfective of کَہْنا (kahnā — to say) | also: masculine of کَہْنا (kahnā — to say),explicit_review_required,4.800,False,False,,True,True,,,True,False,True,differently; at; looks; goodbye; Nobody,False,,1,explicit_review_required
2753,مشمولہ,"(for A. مشمولة mashmūlat, fem. of mashmūl), adj. = mashmūl, q.v",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2754,المیہ,form of drama based on human suffering that invokes an accompanying catharsis or pleasure in audiences,explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2755,پہینک,s.m. Cuttle-fish bone,explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2756,فرحت,"(for A. فرحة, n. of un. fr. فرح; see faraḥ), s.f. Joy, gladness, pleasure, delight, cheerfulness, happiness…",explicit_review_required,4.160,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2757,بستر,"n. bed, mattress; bedding; pillow | Platts: s.m. Cloth, clothes, dress, garment, vesture, raiment, apparel",verified_strong,4.280,True,True,"bedd,bedding,pillow",True,True,,,True,True,True,bed; To; Sultan; Hajar; supper,True,bed,3,verified_strong
2758,بیروزگاری,alternative spelling of بے روزگاری (“unemployment; joblessness”),explicit_review_required,3.440,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2759,صابر,"adj. patient; enduring; forbearing | Platts: (act. part. of صبر 'to restrain (oneself), to be patient'), adj. Patient, enduring",verified_strong,4.100,True,True,"endur,enduring,forbear,forbearing,patient",True,True,,,True,True,False,,False,,2,verified_strong
2760,لگن,"n. love, affinity; time; marriage | Platts: s.m. A brazen or copper pan (in which the hands are washed, or in which bread, &c. is baked); a copper…",verified_strong,4.100,True,True,"affinity,love,marriage,time",True,True,,,True,True,False,,False,,2,verified_strong
2761,نیکی,"virtue, goodness",verified_strong,4.660,True,True,"goodnes,goodness,virtue",True,True,,,True,True,True,-Oh; goodness; stays; -Well; Daddy,True,goodnes|goodness,3,verified_strong
2762,انچ,"(from the English), s.m. Inch (measure)",explicit_review_required,4.320,False,False,,True,True,,,True,False,True,inches; pretty; contained; think; Three,True,inch,2,verified_strong
2763,بزم,"gathering, social assembly",explicit_review_required,4.110,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2764,شراکت,"(for A. شراکة, v.n. fr. شرك 'to share,' &c.), s.f. Sharing, participation, partnership, fellowship;…",explicit_review_required,4.560,False,False,,True,True,,,True,False,True,partnership; Hamilton; DIA; Dell; or,True,partnership,2,verified_strong
2765,اطلاق,"s.m. Loosing, setting at liberty; divorcing, repudiating; disengagedness, freedom; application, reference…",explicit_review_required,4.360,False,False,,True,True,,,True,False,True,applied; risk; willing; long; able,False,,1,explicit_review_required
2766,بدر,"adv. outside, out of doors, without | n. full moon; an Indian jujube (Ziziphus mauritiana) or its fruit; a kernel of the fruit of the cotton plant | Platts: s.m. The full moon ( = pūrā ćāṅd)",verified_strong,4.500,True,True,"door,doors,full,moon,out,outside,without",True,True,,,True,True,False,,False,,2,verified_strong
2767,جانیں,"plural direct of جَان (jān — life (ie. a soul, person))",explicit_review_required,4.400,True,False,,True,True,,,True,False,True,learn; threatening; prevent; enjoying; themselves,False,,1,explicit_review_required
2768,شاگرد,"pupil, disciple",verified_strong,4.380,True,True,pupil,True,True,,,True,True,True,atrium; students; still; her; are,False,,2,verified_strong
2769,چیمہ,human settlement,explicit_review_required,4.250,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2770,صفحات,plural formal of صَفْحَہ (safha — page (of a book etc.)),explicit_review_required,4.560,False,False,,True,True,,,True,False,True,1200; pages; 9.99.; beat; Like,True,page,2,verified_strong
2771,کرایہ,"s.m. Hire, fare, rent, freight: — kirāya ughānā (-kā), To collect rent, &c.: — kirāya (or kirāʼe) ćalānā or…",explicit_review_required,4.250,False,False,,True,True,,,True,False,True,rent; great; ll; house; for,True,rent,2,verified_strong
2772,برکت,"blessing, abundance",verified_strong,4.560,True,True,"bless,blessing",True,True,,,True,True,False,,False,,2,verified_strong
2773,ترکیب,"s.f. Putting together, combining, mixing; setting (a stone); composition; compound; mixture; construction,…",explicit_review_required,4.150,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2774,خوفزدہ,"afraid, frightened, terrified",verified_strong,4.250,True,True,"afraid,frighten,frightened,terrifi,terrified",True,True,,,True,True,True,afraid; :; 09; Boop; Damn,True,afraid,3,verified_strong
2775,داستان,"tale, legend",verified_strong,4.490,True,True,tale,True,True,,,True,True,True,Dastan; excelled; gotten; selling; leads,False,,2,verified_strong
2776,ہلاکتوں,oblique plural of ہَلَاکَت (halākat) | also: plural oblique of ہَلَاکَت (halākat — death),explicit_review_required,4.460,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2777,سمجہنا,"v.t. & v.n. To perceive, know, understand, comprehend, apprehend; to learn; — to think, consider, conceive,…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2778,مادہ,"n. female; matter | Platts: adj. & s.f. Female; — a female; pair (of a bird, &c.): — māda peć, A female screw: — māda keʼoṛā (dialec.)…",verified_strong,4.510,True,True,"female,matter",True,True,,,True,True,True,discharge; psychiatric; dishonorable; putting; plead,False,,2,verified_strong
2779,رسالت,"(for A. رسالة, v.n. fr. رسل 'to bring a message'), s.f. Message, mission, divine mission (cf. risāla);…",explicit_review_required,4.510,False,False,,True,True,,,True,False,True,blasphemy; Time; bit; for; of,False,,1,explicit_review_required
2780,کیسی,direct/oblique/vocative feminine singular/plural of कैसा (kaisā),explicit_review_required,4.520,False,False,,True,True,,,True,False,True,How; didn; Street; society; KGB,False,,1,explicit_review_required
2781,لائحہ,"(for A. لائحة lāʼiḥat, fem. of lāʼiḥ), adj. f. = lāʼiḥ, q.v.; — s.m. A shining or flashing thing or object;…",explicit_review_required,4.070,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2782,فرمائے,"plural masculine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.770,False,False,,True,True,,,True,False,True,May; sir; help; Wayne; Mr,False,,1,explicit_review_required
2783,اصلی,"adj. original; fundamental; basic | Platts: Radical, fundamental, primitive, primary, original; essential, elementary; intrinsic, inherent, innate,…",explicit_review_required,4.540,True,False,,True,True,,,True,False,True,real; quick; Un-fucking; 98; For,False,,1,explicit_review_required
2784,پیدل,adj. & adv. Walking; on foot; — s.m. Foot-soldier; infantry,explicit_review_required,4.220,False,False,,True,True,,,True,False,True,foot; bleeding; walking; location; Repeat,True,foot|walk|walking,2,verified_strong
2785,زیورات,"s.m. pl. (of zewar, after the model of the A.), Ornaments, jewels. | also: plural formal of زیوَر (zevar — jewellery, ornament)",explicit_review_required,4.060,False,False,,True,True,,,True,False,True,More; jewels; carefree; lad; than,True,jewel|jewels,2,verified_strong
2786,امتحانات,"plural formal of اِمْتِحان (imtihān — exam, test)",explicit_review_required,4.090,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2787,راحت,"relief, comfort",verified_strong,4.450,True,True,"comfort,relief",True,True,,,True,True,False,,False,,2,verified_strong
2788,توہین,"insult, contempt",verified_strong,4.850,True,True,insult,True,True,,,True,True,True,offending; insult; contempt; blasphemy; disrespect,True,contempt|insult,3,verified_strong
2789,چشتی,"(rt. ćash), s.m. Decay, infirmity, feebleness",explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2790,زبردستی,"forcefulness; coercion (act of forcing); oppression, injustice",verified_strong,4.470,True,True,"act,coercion,forc,forcefulnes,forcefulness,forcing,injustice,oppression",True,True,,,True,True,True,affidavit; separation; confirming; obtain; reasons,False,,2,verified_strong
2791,مجوزہ,"(for A. مجوزة mujawwazat, fem. of mujawwaz), adj. = mujawwaz, q.v",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2792,ہالی,"s.f. Wife's younger sister, sister-in-law",explicit_review_required,4.220,False,False,,True,True,,,True,False,True,testicles; himself; belong; calling; Hollywood,False,,1,explicit_review_required
2793,عہدوں,"oblique plural of عُہْدَہ ('uhda) | also: plural oblique of عُہدَہ (uhda — post, rank, duty, office)",explicit_review_required,4.390,True,False,,True,True,,,True,False,True,converted; christianity; continued; teaching; pagans,False,,1,explicit_review_required
2794,قصبہ,"n. town; trachea | Platts: (for A. قصبة qaṣabat, n. of un. fr. qaṣab; rt. قصب 'to cut,' &c.), s.m. A large village; a small town…",verified_strong,4.120,True,True,"town,trachea",True,True,,,True,True,False,,False,,2,verified_strong
2795,نبوی,"(rel. n. fr. nabī, q.v.), adj. Of or relating to a prophet; prophetical",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2796,ڈائری,"diary, journal (book containing personal writing)",explicit_review_required,3.900,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2797,لازم,"adj. necessary, imperative; inevitable (ie. destined, certain); intransitive | Platts: (act. part. of لزم 'to be necessary,' &c.), adj. Necessary, requisite; in dispensable; obligatory, incumbent;…",verified_strong,4.710,True,True,"certain,destin,destined,ie,imperative,inevitable,intransitive,necessary",True,True,,,True,True,True,must; I; .,False,,2,verified_strong
2798,مادی,"(rel. n. fr. mādda, q.v.), adj. Material; — natural, constitutional; — s.m. The material world (opp. to…",explicit_review_required,4.260,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2799,مساوی,"(for A. مساو musāwiṉ, act. part. of ساوي; see musāwāt), adj. Equal; parallel; equivalent; — neutral;…",explicit_review_required,4.180,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2800,مشاہدہ,"n. observation; witnessing; beholding; contemplation | Platts: (for A. مشاهدة mushāhadat, inf. n. of شاهد, iii of (and syn. with) شہِد 'to witness, to see or behold (a…",verified_strong,4.520,True,True,"contemplation,observation",True,True,,,True,True,True,witness; protection; want; program; !,True,witnes|witness,3,verified_strong
