rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2893,عیادت,enquiry or visit of well-being,4.07,Kaikki+ReadUrdu,enquiry or visit of well-being (of a patient or sick person),"n. enquiry or visit of well-being (of a patient or sick person) | Platts: (for A. عيادة, inf. n. of عود 'to come repeatedly, to visit'), s.f. Visiting (of the sick): — ʻiyādat karnā…",
2894,عیش,luxury; life; pleasure,4.07,Kaikki+ReadUrdu+word2word,"life; sensuality; luxury, pleasure, delight","n. luxury, pleasure, delight; life; sensuality | Platts: (inf. n. of عيش 'to live'; 'to live a pleasant life'), s.m. (orig.) 'Life; animal life'; a life of pleasure…",luxury; holed; had; up; checked
2895,غروب,dusk; sunset,4.07,Kaikki+ReadUrdu,"dusk, sunset","n. dusk, sunset | Platts: (inf. n. of غرب 'to be hidden'; 'to set,' &c.), s.m. Setting (of the sun, &c.); occultation; — sunset; — the…",
2896,معجزہ,miracle,4.07,Kaikki+ReadUrdu+word2word,miracle,"n. miracle | Platts: (for A. معجزة mǒʻjizat, intens. of mǒʻjiz, q.v.), s.m. A miracle (performed by a prophet, in…",miracle; thanks; ridge; survive; giving
2897,مکالمہ,dialogue,4.07,Kaikki+ReadUrdu,"dramatic performance, play, drama; dialogue, conversation, conference",dialogue,
2898,میت,dead body; the deceased; corpose,4.07,Kaikki+ReadUrdu,"corpose, dead body; the deceased (particularly in a funeral)","n. corpose, dead body; the deceased (particularly in a funeral) | Platts: s.m. A friend; lover (i.q. mītā)",
2899,مے,wine,4.07,Kaikki+ReadUrdu,"wine; devotee, lover; liquor, alcohol",wine,
2900,نال,pipe; barrel of a gun; tube,4.07,Kaikki+ReadUrdu,"umbilical cord; barrel of a gun; pipe, tube, navel","name: Nall (a city in Khuzdar district, Balochistan, Pakistan) | n. pipe, tube, navel; barrel of a gun; umbilical cord | Platts: adv. (dialec.) Near; — along with, accompanying (e.g. soć bhai bharī kharī sakhī lakhī nāl-kī, 'her…",
2901,پوپ,Pop; pope,4.07,Kaikki+ReadUrdu+word2word,pop music; pope (head of the Roman Catholic Church),"n. pope (head of the Roman Catholic Church); pop music | Platts: s.m. A cake ( = pūʼā, q.v.); bread: — pūpāshṭaka (˚pa+ash˚), s.f. The eighth day of the second half of the…",Pop; potatoes; Basic; wake; voice
2902,چڑیا,bird; club; sparrow,4.07,Kaikki+ReadUrdu,"bird; sparrow; club, clubs","sparrow; bird; club, clubs",
2903,ڈرو,Fear; scared,4.07,ReadUrdu+word2word,,infinitive of ڈَرْنا (ḍarnā — to fear; be scared),Fear; him; be; scared; afraid
2904,گرو,guru; teacher; sage,4.07,Kaikki+ReadUrdu,guru; sage; teacher,"n. guru; sage; teacher | Platts: s.m. Pride, haughtiness, arrogance; vanity, conceit: — garvāpahārī (˚va+ap˚), vulg. garb-apahārī, adj.…",
2905,اندیشہ,thought; anxiety; consideration,4.06,Kaikki+ReadUrdu,anxiety; apprehension; thought; consideration,"n. thought; consideration; apprehension; anxiety | Platts: (see andesh), s.m. Thought, consideration, meditation, reflection; solicitude, anxiety, concern (syn. ćintā…",
2906,ایڈز,Band-Aids,4.06,Kaikki+ReadUrdu+word2word,AIDS,AIDS,Band-Aids; So; then; are; what
2907,بدعت,bid'a,4.06,Kaikki+ReadUrdu,"bid'a (heresy, innovation, ie. not conforming to a religion's ideals)","n. bid'a (heresy, innovation, ie. not conforming to a religion's ideals) | Platts: (for A. بدعة), s.f. Novelty or innovation in religion, schism, heresy; wrong-doing, wrong, violence,…",
2908,بمبئی,Bombay,4.06,Kaikki+ReadUrdu,"Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India)","name: Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India) | Platts: s.f. The city of Bombay ( = bamaʼī)",
2909,بندش,closure; binding; restriction,4.06,Kaikki+ReadUrdu,"conspiracy; binding, tying; closure, restriction, stoppage","n. closure, restriction, stoppage; binding, tying; structure, composition (of poetry or a literary work) | Platts: (Zend. band+she), s.f. The act, or state, of tying, binding, &c.; make, structure, build, &c. ( = banāwaṭ);…",blackouts; reports; getting; total; northwest
2910,بنگالی,Bengali; of or relating to Bengal; A native or inhabitant of the Bengal Subah,4.06,Kaikki+ReadUrdu,Bengali (person); A native or inhabitant of the Bengal Subah; A native or inhabitant of the Sultanate of Bengal,"adj. Bengali; of or relating to Bengal (the region now divided into the sovereign country of Bangladesh and the… | n. Bengali (person); A native or inhabitant of the Sultanate of Bengal.; A native or inhabitant of the Bengal Subah. | name: Bengali (a language spoken in Bangladesh and the states of Assam, Tripura and West Bengal, India); Bangali (a village in Ramkan district, Qeshm County, Hormozgan Province, Iran); B",
2911,تمیز,recognition; distinction; discrimination,4.06,Kaikki+ReadUrdu,"recognition, distinction, discrimination; manners, etiquette, decorum, politeness, respect, sense","n. recognition, distinction, discrimination; manners, etiquette, decorum, politeness, respect, sense | Platts: s.f. Discernment, judgment, discrimination, distinction, discretion, sense: — tamīz-dār, adj. Possessing…",decency; propriety; with; and
2912,دکھانا,show; to cause pain; hurt,4.06,Kaikki+ReadUrdu+word2word,to show; to cause pain; hurt,to show; to cause pain; hurt,show; Saudi; wanted; group; needs
2913,دیوتا,god; devatā,4.06,Kaikki+ReadUrdu,god; devatā,"n. devatā; god | Platts: s.f. State or nature of a deity, divinity, divine character, divine dignity or power; — (in Hindī also)…",
2914,زیورات,jewels,4.06,ReadUrdu+word2word,,"s.m. pl. (of zewar, after the model of the A.), Ornaments, jewels. | also: plural formal of زیوَر (zevar — jewellery, ornament)",More; jewels; carefree; lad; than
2915,سوم,third,4.06,Kaikki+ReadUrdu,third,"adj. third | Platts: s.m. A miser, niggard",EMMA
2916,شاہکار,masterpiece,4.06,ReadUrdu+word2word,,"masterpiece, magnum opus",masterpiece; A
2917,شرافت,decency; nobility,4.06,Kaikki+ReadUrdu,"civility; decency; nobility, aristocracy; courtesy, good manners","nobility, decency",OF; THE; IT; SHORTENED; VERSION
2918,شیو,Shiva; shave; shaving,4.06,Kaikki+ReadUrdu,"Shiva; shave, shaving","name: Shiva | n. shave, shaving | Platts: s.m. A snake; happiness; the penis ( = śep)",
2919,قضا,death; divine decree; fatality,4.06,Kaikki+ReadUrdu,"fatality, death; judicature, jurisdiction; decree, mandate, judgement","n. predestination, destiny, divine decree, fate; fatality, death; decree, mandate, judgement | Platts: (inf. n. of قضی 'to decree; to appoint,' &c.), s.f. Divine decree, predestination; fate, destiny; fatality;…",
2920,منطقی,logical,4.06,ReadUrdu+word2word,,"(rel. n. fr. mantiq), adj. & s.m. Logical; dialectic; — a logician",logical; Or; thing; do; we
2921,مکروہ,disgusting; hated; disliked,4.06,Kaikki+ReadUrdu,"makruh; disliked, hated; disgusting, loathsome","adj. disgusting, loathsome; disliked, hated; makruh | Platts: (pass. part. of کره 'to hate, detest, dislike,' &c.), part. adj. Hated, detested, disliked, disapproved;…",
2922,مہندی,henna,4.06,Kaikki+ReadUrdu,henna (Lawsonia inermis and its dye),henna (Lawsonia inermis and its dye),
2923,نوبت,condition; instruments played at auspicious times; period,4.06,Kaikki+ReadUrdu,"instruments played at auspicious times; condition, circumstances, period (favourable for something to happen); a chance","n. condition, circumstances, period (favourable for something to happen); a chance; instruments played at auspicious times | Platts: (for A. نوبة, v.n. of un. of ناب (for نوب) 'to supply the place' (of another), &c.), s.f. A period, time,…",
2924,ویکسین,vaccine,4.06,ReadUrdu+word2word,,vaccine; vaccination,discovering; vaccine; To; would; him
2925,پشتو,Pashto,4.06,Kaikki+ReadUrdu,Pashto (language),name: Pashto (language) | Platts: s.f. The language of the Afghāns,
2926,پوچھیں,ASK,4.06,ReadUrdu+word2word,,"infinitive of پُوچْھنا (pūchnā — to ask, enquire)",ASK; ask; NEVER; LL; YOU
2927,پیشاب,urine,4.06,Kaikki+ReadUrdu,urine,"n. urine | Platts: (S. प्रस्त्राव), s.m. Urine, piss: — peshāb-kā aṭkāʼo, peshāb-band, s.m. Stoppage or suppression of urine,…",piss; pee; peach; tea; bucket
2928,چارسدہ,Charsadda,4.06,Kaikki+ReadUrdu,"Charsadda (a city in Charsadda district, Khyber Pakhtunkhwa, Pakistan)","Charsadda (a city in Charsadda district, Khyber Pakhtunkhwa, Pakistan)",
2929,ڈور,strings,4.06,ReadUrdu+word2word,,"string, thread; support, attachment",strings; pulls; wondering; together; backdoor
2930,کاؤنٹی,county,4.06,ReadUrdu+word2word,,county,county; did; assessment; It; not
2931,یرغمال,security; hostage; bail,4.06,Kaikki+ReadUrdu,"security; hostage, bail","n. hostage, bail; security | Platts: s.m. Hostage, security, bail",others; Any; catch; Christian; ll
2932,بھیانک,horrible; scary; terrifying,4.05,Kaikki+ReadUrdu+word2word,"scary, horrible, terrifying","scary, horrible, terrifying",horrible; preferred; spooks; HK; MP-5
2933,تورات,Torah,4.05,Kaikki+ReadUrdu+word2word,Torah,Torah,embarrassment; Jewishness; Torah; Thou
2934,جینا,live,4.05,Kaikki+ReadUrdu+word2word,"to live; a female given name, Jeena","v. to live | Platts: v.n. To live, be alive, to exist, to subsist; to enjoy life; to be revived, be restored (to health, &c.); —…",live; care; how; We; have
2935,دشت,desert; an arid plain; wasteland,4.05,Kaikki+ReadUrdu,"desert; wasteland, an arid plain","n. desert; wasteland, an arid plain | Platts: s.f. A collection or aggregate of ten, a decade",
2936,دھوم,uproar; commotion,4.05,Kaikki+ReadUrdu,"uproar, commotion","uproar, commotion",
2937,ذائقہ,TASTE,4.05,Kaikki+ReadUrdu+word2word,taste,"n. taste | Platts: (for A. ذائِقة ẕāʼiqat; see ẕāʼiq), s.m. The sense of tasting; the palate…",TASTE; THEY; DON; SO; T
2938,راکھ,ashes; ash; dust,4.05,Kaikki+ReadUrdu+word2word,"dust; ash, ashes","ash, ashes; dust",ashes; Flick; Quick; peck; Sift
2939,روزمرہ,everyday,4.05,ReadUrdu+word2word,,"daily, every day",everyday; party; Pretty; routine; becomes
2940,ریاضی,math,4.05,Kaikki+ReadUrdu+word2word,"mathematics, maths","n. mathematics, maths | Platts: (rel. n. fr. riyāẓ), s.m. lit. 'Disciplinary'; mathematics, the exact sciences: — riyāẓī-dān, s.m. A…",math; mean; right; teacher; re
2941,زحمت,trouble; inconvenience; hardship,4.05,Kaikki+ReadUrdu,"trouble, inconvenience, hardship","n. trouble, inconvenience, hardship | Platts: (for A. زحمة, inf. n. of زحم 'to press, as in a crowd,' &c.), s.f. Disquietude, indisposition (of body or…",bother; why; Oh; ?
2942,صلیب,cross; crucifix; cruciform,4.05,Kaikki+ReadUrdu+word2word,"crucifix; cross, cruciform","crucifix; cross, cruciform",cross; corners; pardoned; gotta; Well
2943,عضو,member; organ,4.05,Kaikki+ReadUrdu,"member, organ","n. member, organ | Platts: (ʻaẓw, inf. n.; ʻuẓw, or ʻiẓw, v.n.; rt. عضو 'to divide into parts'), s.m. A limb, member, joint, organ (of…",
2944,غرور,pride,4.05,Kaikki+ReadUrdu,"pride, vanity, haughtiness","pride, arrogance",boast; clan; our; an; can
2945,فیل,elephant; alfil or bishop,4.05,Kaikki+ReadUrdu,elephant; alfil or bishop,"n. elephant; alfil or bishop | Platts: [the arabacized form of P. pīl; S. पीलु, prob. fr. the Pers.), s.m. An elephant: — fīl-bān, s.m. Elephant…",
2946,مویشی,herd; drove,4.05,Kaikki+ReadUrdu,herd; drove,"n. herd; drove | Platts: (by imāla, fr. mawāshī, q.v.), s.f. A herd or drove of oxen; — cattle; — goats; sheep: — maweshī ćarānā, To…",Animal
2947,مچھر,mosquito,4.05,Kaikki+ReadUrdu,mosquito,mosquito,
2948,میز,TABLE; desk,4.05,Kaikki+ReadUrdu+word2word,desk; table,"n. table; desk | Platts: s.f. A table: — mez-bān, or mez-mān, s.m. Landlord; master of the house, or of a feast; entertainer, host: —…",UNDER; TABLE; desk; THE; by
2949,میلاد,birth; birthday,4.05,Kaikki+ReadUrdu,birth,birth; birthday,
2950,نوش,life,4.05,Kaikki+ReadUrdu,"life; honey; gift, reward","n. nectar, ambrosia, water of life; elixir, antidote, heal-all; drink, beverage | Platts: s.m. A drink, a draught; anything drunk (esp. sweet, agreeable, and wholesome); — a present; — a reward; — an…",smoker; these; have; over; they
2951,ٹیکسی,Taxi,4.05,Kaikki+ReadUrdu+word2word,taxi,taxi,Taxi; Baer; Robert; enjoyed; Goddammit
2952,پاؤ,foot,4.05,Kaikki+ReadUrdu,foot,"n. foot | Platts: s.m. Fourth part, quarter; the fourth part of a ser, a weight of about half a pound; — pāʼo ānā, s.m. One…",
2953,کرسمس,Christmas,4.05,Kaikki+ReadUrdu,Christmas,Christmas,GIVEN; OTHER; THEM; EACH; HAD
2954,کیک,cake,4.05,Kaikki+ReadUrdu+word2word,cake,n. cake | Platts: s.m. A flea (syn. pissū),cake; baked; -Piece; Piece; grandma
2955,اجماع,unanimous,4.04,Kaikki+ReadUrdu,unanimous,adj. unanimous | Platts: s.m. Act of assembling; assembly; council; senate; court of justice; crowd; collection; amount; whole; —…,
2956,بتدریج,gradually; slowly; bit by bit,4.04,Kaikki+ReadUrdu,"gradually, slowly, bit by bit","gradually, slowly, bit by bit",
2957,بسنے,settle,4.04,ReadUrdu+word2word,,"oblique infinitive of بَسْنا (basnā — to settle down, to settle in, to prosper) | also: plural infinitive of بَسْنا (basnā — to settle down, to settle in, to prosper)",land; settle; Let; Arabs; promised
2958,بکری,goat,4.04,Kaikki+ReadUrdu+word2word,goat (of any gender); nanny goat (a female goat),"n. nanny goat (a female goat); goat (of any gender) | Platts: (fem. of bakrā), s.f. She-goat; goat (generally); (met.), a great eater, gormandizer; idle or lazy fellow;…",goat; Medicine; Goat; trainees; directions
2959,تبسم,smile,4.04,Kaikki+ReadUrdu,smile,smile,
2960,جواد,generous; liberal; speedy horse,4.04,Kaikki+ReadUrdu,"speedy horse; generous, bounteous, liberal, munificent, beneficent","adj. generous, bounteous, liberal, munificent, beneficent | n. speedy horse | Platts: (see jūd), adj. Liberal, bountiful, munificent, generous, beneficent",
2961,جھنڈا,flag; banner,4.04,Kaikki+ReadUrdu,"flag, banner","flag, banner",cabinet; symbolic; gesture; Palace; parliament
2962,دیدار,sight,4.04,Kaikki+ReadUrdu,"meeting; sight, seeing; view, appearance","sight, vision (of the beloved)",
2963,مشقت,trouble; toil,4.04,Kaikki+ReadUrdu,"toil, trouble","n. toil, trouble | Platts: (for A. مشقة, inf. n. of شقّ 'to distress; to be distressing; to be difficult,' &c.), s.f. Inconvenience,…",evaluate; meant; risk; position; doing
2964,مواصلات,communication; satellite; telecommunications,4.04,Kaikki+ReadUrdu+word2word,"satellite; communications, telecommunications","communications, telecommunications; satellite",lines; communication; physical; owned; communications
2965,موم,wax,4.04,Kaikki+ReadUrdu,wax,"n. wax | Platts: (prob. = S. मधू+मल), s.m. Bees-wax, wax: — mom-battī, or mom-kī battī, s.f. A wax-candle…",
2966,ناروے,Norway,4.04,Kaikki+ReadUrdu+word2word,Norway (a country in Scandinavia in Northern Europe),Norway (a country in Scandinavia in Northern Europe),full-scale; incursion; Norway; mounted; had
2967,پانا,to get; to win,4.04,Kaikki+ReadUrdu,to get; to win; to find,"v. to get; to obtain; to win | Platts: v.t. To get, acquire, receive, obtain, attain, accept, reach; to pick up, earn, gain, reap; to procure,…",
2968,چاہو,want,4.04,ReadUrdu+word2word,,"(2nd pers. pl. aorist of ćāhnā), conj. Though, even if; — ćāho ćāho, Either ... or; whether ... or (see ćāhe). | also: subjunctive of چاہْنا (cāhnā — to want)",wish; knew; ls; brief; want
2969,چوکی,outpost; bench; stool,4.04,Kaikki+ReadUrdu+word2word,"commode; outpost; choky, stool, bench","n. choky, stool, bench; outpost; duty, responsibility of vigilance | Platts: s.f. The plant Piper chaba",outpost; Take; down; him; Persian
2970,کھال,skin,4.04,ReadUrdu+word2word,,"skin, hide; a bellow",skin; Aren; beast; gonna; help
2971,گھوڑا,horse; knight,4.04,Kaikki+ReadUrdu+word2word,horse; knight,horse; knight,horse; hunted; murderer; Heard; horses
2972,اخباری,journalistic,4.03,Kaikki+ReadUrdu,journalistic,journalistic,crossword; Watch; puzzle; thought; days
