rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2610,ہضم,digestion,4.17,Kaikki+ReadUrdu,digestion,"n. digestion | Platts: corr. H. हजम hajam (inf. n. of هضم 'to digest,' &c.), s.m. Digesting, concocting; digestion, concoction; —…",
2611,ہوشیار,smart; clever,4.17,Kaikki+ReadUrdu+word2word,"clever, smart","clever, smart",smart; careful; Be; Attention; clever
2612,یوٹیوب,YouTube,4.17,ReadUrdu+word2word,,YouTube (online video sharing platform),"47,000; hits; YouTube; already; ransom"
2613,آسمانی,heavenly; sky blue,4.16,Kaikki+ReadUrdu+word2word,"sky blue; of or relating to the sky; celestial, heavenly","adj. sky blue; of or relating to the sky; celestial, heavenly | Platts: adj. Heavenly, celestial; from heaven, divine; sky-coloured, azure, cerulean…",angels; heavenly; Like; Mom; host
2614,اعتدال,balance; equilibrium,4.16,Kaikki+ReadUrdu,balance; equinox; equilibrium,"n. moderation (mildness; temperateness); balance; equilibrium | Platts: s.m. Temperateness, moderation; evenness, equilibrium; symmetry; the happy mean (in quantity or quality);…",
2615,بارود,gunpowder,4.16,Kaikki+ReadUrdu,gunpowder,gunpowder,Ammo; gun; fast; permit; yet
2616,باہم,together; mutually,4.16,Kaikki+ReadUrdu,"mutually, conjointly, together, jointly","mutually, conjointly, together, jointly",
2617,بحیرہ,sea,4.16,Kaikki+ReadUrdu,sea,"n. sea | Platts: (dim. of baḥr), s.m. Small sea; lake",stretched; steppes; shores; Mediterranean; rose
2618,بخت,luck; fortune,4.16,Kaikki+ReadUrdu,"fortune, luck, prosperity, fate","n. fortune, luck, prosperity, fate | Platts: s.m. Portion, lot, fortune; good fortune, luck, prosperity (syn. bhāg, naṣīb): — baḵẖt-āzmāʼī, s.f. Trial of…",
2619,بیوہ,widow,4.16,Kaikki+ReadUrdu+word2word,widow,widow,widow; His; victorious; pledged; comrade
2620,جانشین,successor; heir,4.16,Kaikki+ReadUrdu,"son; heir, successor; substitute, vicegerent","successor, heir",
2621,جغرافیائی,geographical,4.16,Kaikki+ReadUrdu,"geographical, geographic","geographical, geographic",
2622,دکھائیں,Show,4.16,ReadUrdu+word2word,,infinitive of دِکھانا (dikhānā — to show) | also: infinitive of دُکھانا (dukhānā — to cause pain; hurt),Show; Exit; teeth; show; OK
2623,دھرتی,earth; ground,4.16,Kaikki+ReadUrdu,"earth, soil, ground","earth, soil, ground",
2624,سالار,head,4.16,ReadUrdu+word2word,,"s.m. lit. 'Advanced in years'; chieftain, prince, chief, head, leader, captain, commander, general: —…",ride; head; at; Army; Persian
2625,سلامت,good health; safety,4.16,Kaikki+ReadUrdu,"safety, peace; good health, cheers","n. safety, peace; good health, cheers | Platts: (for A. سلامة, inf. n. of سلم; see salām), s.f. Safety, salvation; tranquillity, peace, rest, repose;…",WHIMPERING; May; Let; lose; Goat
2626,سننا,to listen; to hear,4.16,Kaikki+ReadUrdu+word2word,"to listen, to hear","v. to listen, to hear | Platts: (see the trans. sānnā), v.n. To be impregnated; to be soiled, be stained, be smeared, be defiled; to be mixed…",listen; hear; YOU; -Don; REGRETTED
2627,صوابی,Swabi,4.16,Kaikki+ReadUrdu,"Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)","Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)",
2628,فحش,immoral; pornographic,4.16,Kaikki+ReadUrdu,"immoral; pornography, smut; pornographic, smutty","adj. vulgar, obscene, indecent; pornographic, smutty; immoral | n. vulgarity, obscenity; pornography, smut | Platts: (inf. n. of فحش 'to be gross, or lewd, or indecent,' &c.), s.m. Gross, foul, immodest, lewd, or obscene,…",
2629,لنگر,An anchor,4.16,ReadUrdu+word2word,,"s.m. An anchor; — a large iron chain; a cable; a thick rope, a hawser; a stay or rope (for supporting a…",ANCHORAGE; ALASKA; 1964; 9.1; picket
2630,مدعو,invited,4.16,Kaikki+ReadUrdu+word2word,invited,invited,invited; tracking; device; been; So
2631,منشور,a manifesto; diffused,4.16,Kaikki+ReadUrdu,a prism; diffused; a manifesto,"n. a manifesto; diploma; patent; constitution; regulation; law | adj. divulged; published (ie. as a book); dispersed; scattered; diffused | Platts: (pass. part. of نشر 'to spread, to publish,' &c.). part. adj. Diffused, spread abroad, divulged: published…",
2632,موتی,pearl; star,4.16,Kaikki+ReadUrdu+word2word,star; pearl; a given name for a dog,"n. pearl; star | Platts: s.m. pl. (of maiyit, 'dead'), The dead",or; braided; pearls; expensive
2633,مہاراشٹر,Maharashtra,4.16,Kaikki+ReadUrdu,Maharashtra (a state in western India),Maharashtra (a state in western India),
2634,نایاب,rare; precious,4.16,Kaikki+ReadUrdu+word2word,"precious; rare, scarce","rare, scarce; precious",rare; rarest; FALCO; NEVADA; presented
2635,پٹ,crack,4.16,Kaikki+ReadUrdu,crack,crack,input; cockpit; exercise; needed; anybody
2636,پہلوان,champion; wrestler,4.16,Kaikki+ReadUrdu,champion; wrestler,n. wrestler; champion | Platts: adj. See s.v. phal,
2637,پیتے,drink,4.16,ReadUrdu+word2word,,masculine habitual plural of पीना (pīnā) | also: form of پِینا (pīnā — to drink),coffee; drink; let; dry; Come
2638,چلانا,to start; to cause to walk,4.16,Kaikki+ReadUrdu,to start; to drive (a vehicle); to cause to walk; to move,"v. to cause to walk; to move; to start; to run, establish (a business) | Platts: v.t. To cause to move or go or pass, to move, put in motion, set agoing; to stir, agitate (with a spoon,…",shoot; No; kids; her; wanna
2639,استقامت,adherence; rectitude,4.15,Kaikki+ReadUrdu,"adherence, rectitude, uprightness","n. adherence, rectitude, uprightness | Platts: s.f. Keeping oneself upright, standing erect; standing still; rectitude, integrity; stability; durability;…",
2640,اشفاق,favours,4.15,Kaikki+ReadUrdu,"compassion, favours, tenderness","s.m. pl. (of شفق shafaq), Kindnesses, favours",
2641,اونچا,high; high-minded,4.15,Kaikki+ReadUrdu,"high, tall, lofty; high-minded, aloof","high, tall, lofty; high-minded, aloof",
2642,ذرہ,particle; atom,4.15,Kaikki+ReadUrdu,"atom; particle, mote, speck","n. particle, mote, speck; atom | Platts: (for A. ذرة ẕarrat, n. of un. fr. ذرّ 'to sprinkle, scatter,' &c.), s.m. A mote, atom, particle, a little,…",
2643,رانجھا,beloved; lover,4.15,Kaikki+ReadUrdu,"beloved, lover; a surname, Ranjha, from Punjabi; Ranjha (the hero of the folk tragedy Heer Ranjha.)","name: a surname, Ranjha, from Punjabi | n. beloved, lover",
2644,رومی,a native of Rūm; a Grecian,4.15,Kaikki+ReadUrdu,"a Turk; a Grecian,; a native of Rūm","adj. of or belonging to Rūm,; a native of Rūm,; a Grecian, | Platts: (rel. n. fr. rūm, q.v.), adj. & s.m. Of or belonging to Rūm; Grecian, &c.; — a native of Rūm; a Grecian; a…",Haider; Roomi; Taimur; Mmm-hmm; Said
2645,عرش,heaven; throne,4.15,Kaikki+ReadUrdu,"throne; heaven (sky); roof, canopy","n. heaven (sky); throne; roof, canopy | Platts: (inf. n. of عرش 'to construct a house,' &c.), s.m. A roof; a canopy; the highest (the ninth) sphere, the…",
2646,عیسوی,Christian Era; AD,4.15,Kaikki+ReadUrdu,"Christian Era (Gregorian calendar); CE (Christian Era), AD (Anno Domini)","name: Christian Era (Gregorian calendar) | adv. CE (Christian Era), AD (Anno Domini) | Platts: (rel. n. fr. next), adj. Of or belonging to Jesus; Christian: — san-ě-ʻīsawī, The Christian era; A.D",
2647,غرق,drowned; sunk,4.15,Kaikki+ReadUrdu+word2word,"drowned, immersed, sunk","drowned, sunk, immersed",drown; Let; them; ?
2648,قسط,share; tax,4.15,Kaikki+ReadUrdu,"tax; share, portion; equality; justice","n. share, portion; installment (ie. partial payment of a loan or debt); tax | Platts: (inf. n. of قسط 'to appoint what is just,' &c.), s.f. Portion; instalment, dividend; a stipulated rate and…",Favorite; episode; Doomsday; cames; loose
2649,قطار,line; row,4.15,Kaikki+ReadUrdu+word2word,"queue, line, row; train, railway vehicle","queue, line, row; train, railway vehicle",row; Line; remembers; Women; lining
2650,لاٹھی,stick,4.15,Kaikki+word2word,"stick, club, cudgel, staff; lathi (bamboo used by police)",,laptops; USB; electronic; sticks; devices
2651,ماموں,maternal uncle; snake,4.15,Kaikki+ReadUrdu,snake; maternal uncle,maternal uncle; snake,
2652,مبلغ,a sum of money; a missionary,4.15,Kaikki+ReadUrdu,"a missionary; a sum of money; amount, quantity","n. a missionary.; limit, reach, access; a sum of money | Platts: corr. mublag̠ (n. of place fr. بلغ 'to reach,' &c.), s.m. Place of arrival; utmost point or scope or degree…",WARM; D; SAFE; BE; AND
2653,وارد,incident; occurrence,4.15,Kaikki+ReadUrdu,"incident, occurrence","n. incident, occurrence | Platts: (S. vāri-da), s.m. = H وارج वारिज wārij (S. vāri-ja), s.m. See s.v. واري vāri",
2654,پارہ,bit; portion,4.15,Kaikki+ReadUrdu,"bribe; portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided","n. portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided; bribe | Platts: s.m. Strap; slip, piece, bit, fragment, scrap, patch, botch: — pāra-pāra, adv. In pieces, piecemeal: —…",
2655,پیچھا,chase,4.15,ReadUrdu+word2word,,"rear, hind part; chase, pursuit",stalking; chase; princes; buck; aware
2656,چکوال,a city in Punjab; Chakwal,4.15,Kaikki+ReadUrdu,"Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District","Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District",
2657,کیمرہ,camera,4.15,Kaikki+ReadUrdu+word2word,camera,camera,camera; cameras; shitholes; bored; Moses
2658,گلا,neck; voice,4.15,Kaikki+ReadUrdu,neck; voice; throat,n. neck; throat; voice | Platts: s.m. The neck; the front part of the neck; throat; gullet; — voice; — a tube; funnel…,strangled; numb; nuts; yourself; smother
2659,گنگا,Ganges,4.15,Kaikki+ReadUrdu,"Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major river in Rajshahi, Dhaka, Chittagong and Barisal Divisions, Bangladesh)","name: Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major… | Platts: s.f. The river Ganges (there is also a Ganges in the sky — ākāś-gaṅgā — and one under the earth)…",
2660,آم,mango; rawness,4.14,Kaikki+ReadUrdu+word2word,mango; rawness; undressed,"n. mango; rawness | adj. raw, uncooked; undigested; undressed | Platts: s.m. Mango, the fruit of the Mangifera indica; also the tree: — ām-rāʼī [S. āmra+rājikā), s.f. A tope or…",attract; troubles; rotting; mango; flies
2661,بربادی,waste; havoc,4.14,Kaikki+ReadUrdu,"waste, havoc, overthrow, destruction, devastation","n. waste, havoc, overthrow, destruction, devastation | Platts: s.f. Loss, ruin, destruction, waste, laying waste, ravage, &c. (syn. ujāṛ; nāś), destruction of crops (in the…",
2662,برٹش,British,4.14,Kaikki+ReadUrdu,British,British,
2663,بندگی,worship; mode of salutation,4.14,Kaikki+ReadUrdu,"worship, obedience, devotion; servitude, mode of salutation, slavery","n. servitude, mode of salutation, slavery; worship, obedience, devotion | Platts: (from banda), s.f. Slavery, servitude; service; devotion, adoration, worship, praise; compliment, salutation;…",
2664,جزوی,partial,4.14,Kaikki+ReadUrdu+word2word,partial,"adj. partial. | Platts: adj. Relating to a part or portion, pantial, in part, few; particular; trivial, petty; — s.f. A little; a…",partly; fault; neglect; partial; picture
2665,حسد,envy; jealousy,4.14,Kaikki+ReadUrdu+word2word,"emulation, ambition; jealousy, envy, malevolence, jealous","envy, jealousy",-; Gaze; envy; upon; jealous
2666,دہلوی,Delhiite,4.14,Kaikki+ReadUrdu,Delhiite; a surname transferred from the place name,adj. Delhiite | name: a surname transferred from the place name | n. Delhiite (a person from Delhi),
2667,ذبح,slaughter; sacrifice,4.14,Kaikki+ReadUrdu,"slaughter, slaughtering, sacrifice","n. slaughter, slaughtering, sacrifice | Platts: (inf. n. of ذبح 'to slaughter,' &c.), s.f. Slaughtering, cutting the throat of, slaying, sacrificing; — ẕibḥ,…",unkillable; saying; it; m; s
2668,سنو,listen,4.14,ReadUrdu+word2word,,"subjunctive of سُنْنا (sunnā — to listen, to hear) | also: form of سُنْنا (sunnā — to listen, to hear)",Listen; listen; secure; Talk; Target
2669,سیاح,tourist; traveller,4.14,Kaikki+ReadUrdu,"tourist, traveller","tourist, traveller",looks; BAER; :; government; like
2670,ضعیف,old; weak,4.14,Kaikki+ReadUrdu,the old; weak; feeble; old (of a person),adj. weak; feeble; old (of a person); weak; slow (of mind; opinion etc.) | n. a weak; old; poor (person or man); the old,
2671,غنیمت,good luck; good fortune,4.14,Kaikki+ReadUrdu,"boon, blessing; loot, booty, plunder; good luck, good fortune","n. loot, booty, plunder; boon, blessing; good luck, good fortune | Platts: (for A. غنيمة, inf. n. of غنم 'to get, or take, as spoil,' &c.), s.f. Plunder, spoil, booty; a prize; a boon,…",
2672,فراموش,forgotten,4.14,Kaikki+ReadUrdu,forgotten,"adj. forgotten | Platts: part. adj. Forgotten: — s.f. Forgetfulness; — farāmosh-karnā, v.t. To forget: — farāmosh-kār, or…",unforgettable; experience; will; Mr
2673,ماہانہ,monthly,4.14,Kaikki+ReadUrdu+word2word,monthly,monthly,affects; monthly; turns; into; how
2674,محمدی,a Muslim; pertaining to Muhammad,4.14,Kaikki+ReadUrdu,"a Muslim, Mohammedan; pertaining to Muhammad, for example in comparison with other prophets","adj. pertaining to Muhammad, for example in comparison with other prophets. | n. a Muslim, Mohammedan. | Platts: adj. Of Muḥammad; Muḥammadan",
2675,پایہ,status; foundation,4.14,Kaikki+ReadUrdu,status; foundation; foot or leg of an object,"n. foot or leg of an object; foundation; status | Platts: (see pā), s.m. Leg or foot (of an animate or an inanimate object, as a table, bedstead, &c.); foundation (of…",
2676,ہیرا,fine; diamond,4.14,Kaikki+ReadUrdu,"unique; diamond; fine, delicate","n. diamond; a necklace made from precious stones | adj. fine, delicate; unique; virtuous, pious | Platts: s.m. Diamond; adamant; — a bead made of the tulsī (worn by Bairāgīs)…",jewel; hilt; presented; fewer; waited
2677,استوار,inviolate; indissoluble,4.13,Kaikki+ReadUrdu,"even, leveled; straight, consistent; inviolate, indissoluble","adj. strong, powerful, mighty; durable, firm, solid, bold; inviolate, indissoluble | Platts: adj. Strong, powerful; stable, firm; even, level, equal; straight: — ustuwār karnā, v.t. To strengthen; to…",
2678,اوکاڑہ,Okara,4.13,Kaikki+ReadUrdu,"Okara (a city in Okara district, Punjab, Pakistan)","Okara (a city in Okara district, Punjab, Pakistan)",
2679,باور,belief,4.13,Kaikki+ReadUrdu,belief,n. belief | Platts: s.m. A kind of sweetmeat ( = bābar),
2680,برلن,Berlin,4.13,Kaikki+ReadUrdu+word2word,"Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)","Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)",Berlin; nervous; folks; edit; newest
2681,بغض,Malice,4.13,ReadUrdu+word2word,,"s.m. Malice, spite, animosity, resentment, grudge, hatred, rancour, malignity, revenge: — bug̠ẓ-ě-liʼl-lāhī,…",malice; This; than; more; is
2682,تاثیر,effect; impression,4.13,Kaikki+ReadUrdu,effect; impression; penetration,"n. impression; effect; result, outcome | Platts: s.f. The making an impression; impression, effect; operation; penetration (see as̤ar): — tās̤īr karnā (-meṅ,…",
2683,تقدس,sanctity,4.13,Kaikki+ReadUrdu,"sanctity (ie. sacredness, holiness)","n. sanctity (ie. sacredness, holiness) | Platts: lit. 'He is sanctified or holy'; (optat.) may (He) be sanctified; — adj. Sanctified, pure, holy (said of God)",
2684,سرائیکی,Saraiki,4.13,Kaikki+ReadUrdu,Saraiki,adj. Saraiki | n. Saraiki (language); Saraiki (people),
2685,سراسر,totally; completely,4.13,Kaikki+ReadUrdu,"totally, completely, entirely, through-and-through","totally, completely, entirely, through-and-through",Sheer; drops; Utter; side; every
2686,سراغ,track; trace,4.13,ReadUrdu+word2word,,"s.m. Sign, mark, footstep, trace, track, clue; search, inquiry; spying: — surāg̠-rasānī, s.f. Tracing,…",solid; traced; lead; Anyone; already
